1457969756,106.72,0.589395,34.55,53.7500000000,0.0316129016,10,,
1457969757,106.48,0.593237,34.57,53.7500000000,0.0316129016,10,,
1457969758,106.20,0.591957,34.57,57.6315803527,0.0303225803,10,,
1457969759,105.93,0.591957,34.59,57.6315803527,0.0303225803,10,,
1457969760,105.63,0.582992,34.57,61.2820510864,0.1103225827,10,,
1457969761,105.37,0.581711,34.61,61.2820510864,0.1103225827,10,,
1457969762,105.12,0.576588,34.61,61.2820510864,0.1103225827,10,,
1457969763,104.85,0.571465,34.63,56.3157882690,0.0296774177,10,,
1457969764,104.72,0.576588,34.66,56.3157882690,0.0296774177,10,,
1457969765,104.57,0.579150,34.63,56.3157882690,0.0296774177,10,,
1457969766,104.45,0.606045,34.61,51.2500000000,0.0309677410,10,,
1457969767,104.28,0.597080,34.57,51.2500000000,0.0309677410,10,,
1457969768,104.13,0.591957,34.57,52.5000000000,0.0296774177,10,,
1457969769,104.02,0.590676,34.55,52.5000000000,0.0296774177,10,,
1457969770,103.92,0.580430,34.53,52.5000000000,0.0296774177,10,,
1457969771,103.78,0.581711,34.53,53.1250000000,0.0283870964,10,,
1457969772,103.73,0.581711,34.55,53.1250000000,0.0283870964,10,,
1457969773,103.67,0.590676,34.53,53.1250000000,0.0283870964,10,,
1457969774,103.65,0.593237,34.53,52.5000000000,0.0322580623,10,,
1457969775,103.67,0.584272,34.57,52.5000000000,0.0322580623,10,,
1457969776,103.87,0.586834,34.55,52.5000000000,0.0329032278,10,,
1457969777,104.07,0.586834,34.55,52.5000000000,0.0329032278,10,,
1457969778,104.27,0.586834,34.57,52.5000000000,0.0329032278,10,,
1457969779,104.40,0.590676,34.57,51.8750000000,0.0354838705,10,,
1457969780,104.53,0.593237,34.57,51.8750000000,0.0354838705,10,,
1457969781,104.63,0.590676,34.59,51.8750000000,0.0354838705,10,,
1457969782,104.72,0.590676,34.59,54.3750000000,0.0303225803,10,,
1457969783,104.73,0.590676,34.61,54.3750000000,0.0303225803,10,,
1457969784,104.70,0.590676,34.63,55.7894744873,0.0303225803,10,,
1457969785,104.65,0.590676,34.63,55.7894744873,0.0303225803,10,,
1457969786,104.60,0.588115,34.63,55.7894744873,0.0303225803,10,,
1457969787,104.58,0.597080,34.66,51.2500000000,0.0290322570,10,,
1457969788,104.57,0.598360,34.68,51.2500000000,0.0290322570,10,,
1457969789,104.55,0.588115,34.73,51.2500000000,0.0290322570,10,,
1457969790,104.55,0.591957,34.73,51.2500000000,0.0309677410,10,,
1457969791,104.52,0.586834,34.77,51.2500000000,0.0309677410,10,,
1457969792,104.52,0.586834,34.75,51.2500000000,0.0296774177,10,,
1457969793,104.47,0.579150,34.77,51.2500000000,0.0296774177,10,,
1457969794,104.50,0.576588,34.79,51.2500000000,0.0296774177,10,,
1457969795,104.67,0.584272,34.79,53.1250000000,0.0283870964,10,,
1457969796,104.82,0.582992,34.77,53.1250000000,0.0283870964,10,,
1457969797,104.62,0.581711,34.83,51.8750000000,0.0309677410,10,,
1457969798,104.43,0.582992,34.81,51.8750000000,0.0309677410,10,,
1457969799,104.25,0.582992,34.83,51.8750000000,0.0309677410,10,,
1457969800,104.02,0.586834,34.81,52.5000000000,0.0277419352,10,,
1457969801,103.73,0.582992,34.84,52.5000000000,0.0277419352,10,,
1457969802,103.48,0.588115,34.83,52.5000000000,0.0277419352,10,,
1457969803,103.28,0.567623,34.83,51.8750000000,0.0303225803,10,,
1457969804,103.08,0.563781,34.83,51.8750000000,0.0303225803,10,,
1457969805,102.97,0.558658,34.83,51.8750000000,0.0303225803,10,,
1457969806,102.72,0.538167,34.84,51.8750000000,0.0303225803,10,,
1457969807,102.52,0.501026,34.87,51.8750000000,0.0303225803,10,,
1457969808,102.37,0.489500,34.89,51.8750000000,0.0309677410,10,,
1457969809,102.27,0.524079,34.91,51.8750000000,0.0309677410,10,,
1457969810,102.25,0.511272,34.91,51.8750000000,0.0309677410,10,,
1457969811,102.27,0.504868,34.91,51.8750000000,0.0309677410,10,,
1457969812,102.43,0.509991,34.93,51.8750000000,0.0309677410,10,,
1457969813,102.62,0.506149,34.93,50.6250000000,0.0290322570,10,,
1457969814,102.80,0.501026,34.89,50.6250000000,0.0290322570,10,,
1457969815,102.97,0.502307,34.89,50.6250000000,0.0290322570,10,,
1457969816,103.13,0.503587,34.87,51.2500000000,0.0316129016,10,,
1457969817,103.32,0.504868,34.87,51.2500000000,0.0316129016,10,,
1457969818,103.48,0.507430,34.87,51.2500000000,0.0316129016,10,,
1457969819,103.65,0.516395,34.84,51.2500000000,0.0309677410,10,,
1457969820,103.82,0.513833,34.84,51.2500000000,0.0309677410,10,,
1457969821,103.95,0.518956,34.84,51.2500000000,0.0309677410,10,,
1457969822,104.07,0.527921,34.84,51.2500000000,0.0309677410,10,,
1457969823,104.18,0.531763,34.83,51.2500000000,0.0309677410,10,,
1457969824,104.18,0.533044,34.81,51.2500000000,0.0303225803,10,,
1457969825,104.10,0.534325,34.79,51.2500000000,0.0303225803,10,,
1457969826,104.08,0.531763,34.77,51.2500000000,0.0303225803,9,,
1457969827,104.08,0.530482,34.75,51.8750000000,0.0296774177,0,,
1457969828,104.08,0.530482,34.75,51.8750000000,0.0296774177,0,,
1457969829,104.07,0.521517,34.73,55.2631568908,0.0296774177,0,,
1457969830,104.07,0.529202,34.73,55.2631568908,0.0296774177,0,,
1457969831,104.27,0.517675,34.71,55.2631568908,0.0296774177,0,,
1457969832,104.42,0.521517,34.68,53.7500000000,0.0316129016,0,,
1457969833,104.70,0.518956,34.68,53.7500000000,0.0316129016,0,,
1457969834,104.87,0.518956,34.66,53.7500000000,0.0316129016,0,,
1457969835,104.97,0.521517,34.66,52.5000000000,0.0296774177,0,,
1457969836,104.90,0.522798,34.68,52.5000000000,0.0296774177,0,,
1457969837,104.82,0.520237,34.68,51.8750000000,0.0309677410,0,,
1457969838,104.72,0.520237,34.68,51.8750000000,0.0309677410,0,,
1457969839,104.63,0.517675,34.66,51.8750000000,0.0309677410,0,,
1457969840,104.50,0.522798,34.71,51.8750000000,0.0316129016,0,,
1457969841,104.42,0.524079,34.73,51.8750000000,0.0316129016,0,,
1457969842,104.25,0.518956,34.75,51.8750000000,0.0316129016,0,,
1457969843,104.13,0.518956,34.79,54.3750000000,0.0309677410,0,,
1457969844,104.00,0.520237,34.77,54.3750000000,0.0309677410,0,,
1457969845,103.85,0.526640,34.81,53.1250000000,0.0303225803,0,,
1457969846,103.65,0.520237,34.84,53.1250000000,0.0303225803,0,,
1457969847,103.37,0.516395,34.87,53.1250000000,0.0303225803,0,,
1457969848,103.07,0.515114,34.84,51.8750000000,0.0296774177,0,,
1457969849,102.73,0.516395,34.87,51.8750000000,0.0296774177,0,,
1457969850,102.37,0.513833,34.89,54.3750000000,0.0322580623,0,,
1457969851,101.98,0.515114,34.93,54.3750000000,0.0322580623,0,,
1457969852,101.57,0.513833,34.95,54.3750000000,0.0322580623,0,,
1457969853,101.20,0.524079,34.97,52.5000000000,0.0296774177,0,,
1457969854,100.80,0.521517,34.97,52.5000000000,0.0296774177,0,,
1457969855,100.18,0.526640,35.00,52.5000000000,0.0296774177,0,,
1457969856,99.48,0.527921,35.00,55.0000000000,0.0341935491,0,,
1457969857,99.10,0.518956,35.05,55.0000000000,0.0341935491,0,,
1457969858,98.73,0.527921,35.05,52.5000000000,0.0309677410,0,,
1457969859,98.27,0.516395,35.07,52.5000000000,0.0309677410,0,,
1457969860,97.83,0.513833,35.07,52.5000000000,0.0309677410,0,,
1457969861,97.40,0.508710,35.09,54.3750000000,0.0296774177,0,,
1457969862,96.95,0.518956,35.11,54.3750000000,0.0296774177,0,,
1457969863,96.48,0.515114,35.11,54.3750000000,0.0296774177,0,,
1457969864,96.05,0.517675,35.13,52.5000000000,0.0296774177,0,,
1457969865,95.63,0.517675,35.15,52.5000000000,0.0296774177,0,,
1457969866,95.30,0.515114,35.16,55.0000000000,0.0309677410,0,,
1457969867,94.93,0.521517,35.15,55.0000000000,0.0309677410,0,,
1457969868,94.53,0.536886,35.13,55.0000000000,0.0309677410,0,,
1457969869,94.08,0.503587,35.09,51.8750000000,0.0309677410,0,,
1457969870,93.65,0.501026,35.07,51.8750000000,0.0309677410,0,,
1457969871,93.23,0.494622,35.09,51.8750000000,0.0309677410,0,,
1457969872,92.82,0.483096,35.05,53.1250000000,0.0303225803,0,,
1457969873,92.50,0.502307,35.05,53.1250000000,0.0303225803,0,,
1457969874,92.22,0.476692,35.00,53.1250000000,0.0296774177,0,,
1457969875,91.90,0.474131,34.99,53.1250000000,0.0296774177,0,,
1457969876,91.62,0.472850,34.95,53.1250000000,0.0296774177,0,,
1457969877,91.33,0.489500,34.93,50.6250000000,0.0303225803,0,,
1457969878,91.12,0.483096,34.89,50.6250000000,0.0303225803,0,,
1457969879,90.90,0.479254,34.84,50.6250000000,0.0303225803,0,,
1457969880,90.70,0.479254,34.83,53.1250000000,0.0303225803,0,,
1457969881,90.50,0.480535,34.83,53.1250000000,0.0303225803,0,,
1457969882,90.32,0.486938,34.83,53.1250000000,0.0296774177,0,,
1457969883,90.13,0.492061,34.79,53.1250000000,0.0296774177,0,,
1457969884,89.98,0.493342,34.81,53.1250000000,0.0296774177,0,,
1457969885,89.90,0.474131,34.81,52.5000000000,0.0309677410,0,,
1457969886,89.72,0.460043,34.81,52.5000000000,0.0309677410,0,,
1457969887,89.55,0.457482,34.81,52.5000000000,0.0309677410,0,,
1457969888,89.37,0.471570,34.79,53.7500000000,0.0316129016,0,,
1457969889,88.93,0.479254,34.79,53.7500000000,0.0316129016,0,,
1457969890,88.47,0.484377,34.79,52.5000000000,0.0303225803,0,,
1457969891,87.85,0.476692,34.77,52.5000000000,0.0303225803,0,,
1457969892,87.20,0.475412,34.75,52.5000000000,0.0303225803,0,,
1457969893,86.42,0.476692,34.73,52.5000000000,0.0309677410,0,,
1457969894,85.75,0.509991,34.71,52.5000000000,0.0309677410,0,,
1457969895,85.18,0.486938,34.71,52.5000000000,0.0309677410,0,,
1457969896,84.67,0.486938,34.68,53.1250000000,0.0316129016,0,,
1457969897,84.22,0.489500,34.66,53.1250000000,0.0316129016,0,,
1457969898,83.78,0.489500,34.65,51.8750000000,0.0309677410,0,,
1457969899,83.32,0.486938,34.65,51.8750000000,0.0309677410,0,,
1457969900,82.92,0.489500,34.65,51.8750000000,0.0309677410,0,,
1457969901,82.32,0.494622,34.65,53.1250000000,0.0283870964,0,,
1457969902,81.87,0.490780,34.65,53.1250000000,0.0283870964,0,,
1457969903,81.35,0.488219,34.65,51.8750000000,0.0316129016,0,,
1457969904,80.85,0.488219,34.65,51.8750000000,0.0316129016,0,,
1457969905,80.38,0.486938,34.63,51.8750000000,0.0316129016,0,,
1457969906,80.00,0.490780,34.61,53.7500000000,0.0303225803,0,,
1457969907,79.63,0.485657,34.63,53.7500000000,0.0303225803,0,,
1457969908,79.18,0.483096,34.61,53.7500000000,0.0303225803,0,,
1457969909,78.93,0.480535,34.61,54.3750000000,0.0296774177,0,,
1457969910,78.68,0.480535,34.59,54.3750000000,0.0296774177,0,,
1457969911,78.45,0.480535,34.63,53.1250000000,0.0309677410,0,,
1457969912,78.25,0.480535,34.63,53.1250000000,0.0309677410,0,,
1457969913,78.05,0.480535,34.61,53.1250000000,0.0309677410,0,,
1457969914,77.83,0.481815,34.63,52.5000000000,0.0303225803,0,,
1457969915,77.62,0.480535,34.61,52.5000000000,0.0303225803,0,,
1457969916,77.43,0.480535,34.63,52.5000000000,0.0303225803,0,,
1457969917,77.25,0.479254,34.63,52.5000000000,0.0309677410,0,,
1457969918,77.05,0.477973,34.61,52.5000000000,0.0309677410,14,,
1457969919,76.92,0.477973,34.61,53.1250000000,0.0322580623,14,,
1457969920,76.77,0.477973,34.59,53.1250000000,0.0322580623,14,,
1457969921,76.68,0.476692,34.59,53.1250000000,0.0322580623,14,,
1457969922,76.65,0.479254,34.59,52.5000000000,0.0290322570,14,,
1457969923,76.62,0.476692,34.61,52.5000000000,0.0290322570,14,,
1457969924,76.93,0.475412,34.59,52.5000000000,0.0290322570,14,,
1457969925,77.25,0.475412,34.59,50.6250000000,0.0309677410,14,,
1457969926,77.55,0.475412,34.59,50.6250000000,0.0309677410,14,,
1457969927,77.85,0.475412,34.59,50.6250000000,0.0322580623,14,,
1457969928,78.15,0.474131,34.61,50.6250000000,0.0322580623,14,,
1457969929,78.47,0.476692,34.59,50.6250000000,0.0322580623,14,,
1457969930,78.68,0.475412,34.59,56.8421058654,0.0309677410,14,,
1457969931,78.93,0.474131,34.57,56.8421058654,0.0309677410,14,,
1457969932,79.12,0.471570,34.59,56.8421058654,0.0309677410,14,,
1457969933,79.20,0.467727,34.59,51.8750000000,0.0309677410,14,,
1457969934,79.30,0.475412,34.53,51.8750000000,0.0309677410,14,,
1457969935,79.45,0.476692,34.53,52.5000000000,0.0309677410,14,,
1457969936,79.58,0.476692,34.47,52.5000000000,0.0309677410,14,,
1457969937,79.70,0.485657,34.43,52.5000000000,0.0309677410,14,,
1457969938,79.83,0.486938,34.41,52.5000000000,0.0296774177,14,,
1457969939,79.98,0.488219,34.37,52.5000000000,0.0296774177,14,,
1457969940,80.18,0.485657,34.34,52.5000000000,0.0296774177,14,,
1457969941,80.38,0.486938,34.33,51.8750000000,0.0309677410,14,,
1457969942,80.58,0.490780,34.31,51.8750000000,0.0309677410,14,,
1457969943,80.78,0.495903,34.29,52.5000000000,0.0296774177,14,,
1457969944,80.83,0.495903,34.29,52.5000000000,0.0296774177,14,,
1457969945,81.12,0.490780,34.29,52.5000000000,0.0296774177,14,,
1457969946,81.40,0.490780,34.27,51.2500000000,0.0303225803,14,,
1457969947,81.68,0.493342,34.25,51.2500000000,0.0303225803,14,,
1457969948,81.97,0.471570,34.27,51.2500000000,0.0303225803,14,,
1457969949,82.48,0.438271,34.23,51.2500000000,0.0296774177,14,,
1457969950,83.00,0.411376,34.25,51.2500000000,0.0296774177,14,,
1457969951,83.52,0.436990,34.18,50.6250000000,0.0303225803,14,,
1457969952,84.07,0.448517,34.16,50.6250000000,0.0303225803,14,,
1457969953,84.63,0.454920,34.09,50.6250000000,0.0303225803,14,,
1457969954,85.22,0.452359,34.05,50.6250000000,0.0296774177,14,,
1457969955,85.75,0.457482,33.99,50.6250000000,0.0296774177,14,,
1457969956,86.25,0.461324,33.93,50.6250000000,0.0399999980,14,,
1457969957,86.80,0.463885,33.87,50.6250000000,0.0399999980,14,,
1457969958,87.35,0.463885,33.87,50.6250000000,0.0399999980,14,,
1457969959,87.97,0.472850,33.84,50.6250000000,0.0309677410,14,,
1457969960,88.63,0.463885,33.83,50.6250000000,0.0309677410,14,,
1457969961,89.45,0.471570,33.83,50.6250000000,0.0309677410,14,,
1457969962,90.18,0.476692,33.81,51.8750000000,0.0309677410,14,,
1457969963,90.82,0.481815,33.79,51.8750000000,0.0309677410,14,,
1457969964,91.35,0.481815,33.77,51.8750000000,0.0296774177,14,,
1457969965,91.88,0.486938,33.75,51.8750000000,0.0296774177,14,,
1457969966,92.37,0.498465,33.73,51.8750000000,0.0296774177,14,,
1457969967,92.85,0.490780,33.71,51.8750000000,0.0303225803,14,,
1457969968,93.43,0.489500,33.71,51.8750000000,0.0303225803,14,,
1457969969,93.83,0.489500,33.73,51.8750000000,0.0303225803,14,,
1457969970,94.28,0.497184,33.77,52.5000000000,0.0309677410,14,,
1457969971,94.72,0.495903,33.81,52.5000000000,0.0309677410,14,,
1457969972,95.18,0.502307,33.81,51.8750000000,0.0303225803,14,,
1457969973,95.68,0.507430,33.87,51.8750000000,0.0303225803,14,,
1457969974,96.18,0.509991,33.87,51.8750000000,0.0303225803,14,,
1457969975,96.75,0.488219,33.87,52.5000000000,0.0309677410,14,,
1457969976,97.37,0.494622,33.93,52.5000000000,0.0309677410,14,,
1457969977,98.02,0.492061,33.93,52.5000000000,0.0309677410,14,,
1457969978,98.67,0.492061,33.95,51.8750000000,0.0309677410,14,,
1457969979,99.32,0.497184,33.91,51.8750000000,0.0309677410,14,,
1457969980,100.05,0.499745,33.91,54.3750000000,0.0322580623,14,,
1457969981,100.77,0.502307,33.87,54.3750000000,0.0322580623,14,,
1457969982,101.45,0.504868,33.87,54.3750000000,0.0322580623,14,,
1457969983,102.15,0.515114,33.87,52.5000000000,0.0303225803,14,,
1457969984,102.47,0.516395,33.89,52.5000000000,0.0303225803,14,,
1457969985,102.78,0.512552,33.87,52.5000000000,0.0303225803,14,,
1457969986,103.10,0.518956,33.91,54.3750000000,0.0303225803,14,,
1457969987,103.42,0.520237,33.89,54.3750000000,0.0303225803,14,,
1457969988,103.72,0.529202,33.89,55.2631568908,0.0309677410,14,,
1457969989,104.02,0.534325,33.93,55.2631568908,0.0309677410,14,,
1457969990,104.32,0.536886,33.97,55.2631568908,0.0309677410,14,,
1457969991,104.55,0.534325,33.97,56.0526313781,0.0296774177,14,,
1457969992,104.83,0.543290,34.00,56.0526313781,0.0296774177,14,,
1457969993,105.12,0.545851,34.03,56.0526313781,0.0296774177,14,,
1457969994,105.38,0.544570,34.05,55.5263175964,0.0309677410,14,,
1457969995,105.65,0.542009,34.05,55.5263175964,0.0309677410,14,,
1457969996,105.73,0.535605,34.05,54.3750000000,0.0329032278,14,,
1457969997,105.85,0.539447,34.07,54.3750000000,0.0329032278,14,,
1457969998,105.90,0.536886,34.07,54.3750000000,0.0329032278,14,,
1457969999,105.92,0.531763,34.09,55.0000000000,0.0290322570,14,,
1457970000,105.90,0.531763,34.11,55.0000000000,0.0290322570,14,,
1457970001,105.90,0.535605,34.13,55.0000000000,0.0290322570,14,,
1457970002,105.88,0.518956,34.15,53.7500000000,0.0329032278,14,,
1457970003,105.85,0.521517,34.13,53.7500000000,0.0329032278,14,,
1457970004,105.95,0.524079,34.13,53.7500000000,0.0316129016,14,,
1457970005,105.82,0.525360,34.16,53.7500000000,0.0316129016,14,,
1457970006,105.68,0.529202,34.15,53.7500000000,0.0316129016,14,,
1457970007,105.55,0.526640,34.15,52.5000000000,0.0316129016,14,,
1457970008,105.38,0.529202,34.16,52.5000000000,0.0316129016,14,,
1457970009,105.22,0.529202,34.15,53.1250000000,0.0316129016,14,,
1457970010,105.05,0.531763,34.15,53.1250000000,0.0316129016,8,,
1457970011,104.88,0.533044,34.16,53.1250000000,0.0316129016,8,,
1457970012,104.70,0.538167,34.16,55.5263175964,0.0296774177,8,,
1457970013,104.53,0.545851,34.16,55.5263175964,0.0296774177,8,,
1457970014,104.37,0.538167,34.18,55.5263175964,0.0296774177,8,,
1457970015,104.20,0.538167,34.15,57.3684196472,0.0309677410,8,,
1457970016,104.07,0.543290,34.18,57.3684196472,0.0309677410,8,,
1457970017,103.82,0.548412,34.16,55.5263175964,0.0309677410,8,,
1457970018,103.60,0.556097,34.21,55.5263175964,0.0309677410,8,,
1457970019,103.42,0.558658,34.21,55.5263175964,0.0309677410,8,,
1457970020,103.17,0.562500,34.21,61.4102554321,0.0303225803,8,,
1457970021,102.97,0.562500,34.25,61.4102554321,0.0303225803,8,,
1457970022,102.78,0.568904,34.25,61.4102554321,0.0303225803,8,,
1457970023,102.77,0.561220,34.25,54.3750000000,0.0303225803,8,,
1457970024,102.87,0.561220,34.27,54.3750000000,0.0303225803,8,,
1457970025,102.93,0.559939,34.27,54.3750000000,0.0303225803,8,,
1457970026,103.02,0.559939,34.29,54.3750000000,0.0303225803,8,,
1457970027,103.08,0.565062,34.29,54.3750000000,0.0303225803,8,,
1457970028,103.15,0.561220,34.27,51.2500000000,0.0309677410,8,,
1457970029,103.18,0.566342,34.31,51.2500000000,0.0309677410,8,,
1457970030,103.20,0.561220,34.27,51.2500000000,0.0309677410,8,,
1457970031,103.22,0.559939,34.29,51.2500000000,0.0316129016,8,,
1457970032,103.20,0.561220,34.31,51.2500000000,0.0316129016,8,,
1457970033,103.15,0.561220,34.31,51.2500000000,0.0296774177,8,,
1457970034,103.10,0.545851,34.33,51.2500000000,0.0296774177,8,,
1457970035,103.03,0.542009,34.33,51.2500000000,0.0296774177,8,,
1457970036,102.98,0.535605,34.31,55.0000000000,0.0296774177,8,,
1457970037,102.93,0.536886,34.31,55.0000000000,0.0296774177,8,,
1457970038,102.90,0.531763,34.31,55.0000000000,0.0296774177,8,,
1457970039,102.83,0.527921,34.33,55.5263175964,0.0309677410,8,,
1457970040,102.68,0.508710,34.29,55.5263175964,0.0309677410,8,,
1457970041,102.52,0.526640,34.29,52.5000000000,0.0296774177,8,,
1457970042,102.33,0.534325,34.29,52.5000000000,0.0296774177,8,,
1457970043,102.08,0.529202,34.27,52.5000000000,0.0296774177,8,,
1457970044,101.85,0.538167,34.25,53.1250000000,0.0309677410,8,,
1457970045,101.60,0.543290,34.23,53.1250000000,0.0309677410,8,,
1457970046,101.38,0.548412,34.23,53.1250000000,0.0309677410,8,,
1457970047,101.22,0.535605,34.21,54.3750000000,0.0303225803,8,,
1457970048,101.10,0.542009,34.16,54.3750000000,0.0303225803,8,,
1457970049,101.02,0.543290,34.15,53.1250000000,0.0309677410,8,,
1457970050,100.93,0.538167,34.13,53.1250000000,0.0309677410,8,,
1457970051,100.87,0.539447,34.11,53.1250000000,0.0309677410,8,,
1457970052,100.83,0.542009,34.09,53.7500000000,0.0316129016,8,,
1457970053,100.77,0.540728,34.09,53.7500000000,0.0316129016,8,,
1457970054,100.68,0.536886,34.09,53.7500000000,0.0316129016,8,,
1457970055,100.60,0.540728,34.09,57.1052627563,0.0290322570,8,,
1457970056,100.68,0.539447,34.11,57.1052627563,0.0290322570,8,,
1457970057,100.75,0.540728,34.11,54.3750000000,0.0303225803,8,,
1457970058,100.87,0.534325,34.11,54.3750000000,0.0303225803,8,,
1457970059,101.02,0.530482,34.13,54.3750000000,0.0303225803,8,,
1457970060,101.12,0.536886,34.15,58.6842117309,0.0316129016,8,,
1457970061,101.15,0.534325,34.11,58.6842117309,0.0316129016,8,,
1457970062,101.18,0.534325,34.15,60.1282043457,0.0316129016,8,,
1457970063,101.20,0.533044,34.16,60.1282043457,0.0316129016,8,,
1457970064,101.18,0.536886,34.18,60.1282043457,0.0316129016,8,,
1457970065,101.07,0.536886,34.23,59.4736862182,0.0348387098,8,,
1457970066,100.92,0.526640,34.25,59.4736862182,0.0348387098,8,,
1457970067,100.75,0.534325,34.25,59.4736862182,0.0348387098,8,,
1457970068,100.60,0.527921,34.25,60.0000000000,0.0354838705,8,,
1457970069,100.43,0.533044,34.27,60.0000000000,0.0354838705,8,,
1457970070,100.28,0.533044,34.31,58.9473686218,0.0322580623,8,,
1457970071,100.13,0.512552,34.31,58.9473686218,0.0322580623,8,,
1457970072,99.97,0.512552,34.33,58.9473686218,0.0322580623,8,,
1457970073,99.77,0.463885,34.33,57.8947372436,0.0316129016,8,,
1457970074,99.50,0.444675,34.33,57.8947372436,0.0316129016,8,,
1457970075,99.23,0.461324,34.34,57.8947372436,0.0316129016,8,,
1457970076,98.92,0.449797,34.33,56.5789489746,0.0316129016,8,,
1457970077,98.63,0.447236,34.29,56.5789489746,0.0316129016,8,,
1457970078,98.28,0.424183,34.27,56.3157882690,0.0309677410,8,,
1457970079,97.88,0.401130,34.27,56.3157882690,0.0309677410,8,,
1457970080,97.52,0.425464,34.23,56.3157882690,0.0309677410,8,,
1457970081,97.18,0.434429,34.18,58.4210510253,0.0303225803,8,,
1457970082,96.85,0.435710,34.13,58.4210510253,0.0303225803,8,,
1457970083,96.52,0.435710,34.13,58.4210510253,0.0303225803,8,,
1457970084,96.18,0.433148,34.07,59.7368431091,0.0316129016,8,,
1457970085,95.87,0.435710,34.03,59.7368431091,0.0316129016,8,,
1457970086,95.45,0.436990,34.03,57.1052627563,0.0322580623,8,,
1457970087,95.07,0.435710,34.00,57.1052627563,0.0322580623,8,,
1457970088,94.62,0.440832,33.99,57.1052627563,0.0322580623,8,,
1457970089,94.23,0.444675,33.99,55.5263175964,0.1129032254,8,,
1457970090,93.83,0.440832,33.99,55.5263175964,0.1129032254,8,,
1457970091,93.42,0.448517,34.00,55.5263175964,0.1129032254,8,,
1457970092,93.00,0.436990,33.99,62.0512809753,0.0309677410,8,,
1457970093,92.55,0.442113,34.00,62.0512809753,0.0309677410,8,,
