-26,-2,58
-26,-2,56
-27,-1,56
-27,-1,57
-25,-2,57
-24,-2,57
-27,-2,57
-27,-2,56
-26,-2,56
-28,-2,57
-26,-2,56
-25,-2,56
-28,-2,57
-27,-2,56
-26,-2,57
-28,-2,56
-27,-2,56
-27,-2,56
-28,-2,57
-27,-2,56
-27,-2,56
-28,-2,56
-29,-2,56
-29,-3,56
-33,-3,55
-31,-4,50
-20,-1,57
-9,4,69
1,3,63
1,2,59
3,3,67
3,4,66
9,6,60
10,7,60
7,10,62
7,11,62
7,12,60
11,13,59
12,13,59
10,14,60
9,14,61
10,15,60
10,15,60
11,14,59
10,14,61
11,13,61
10,14,60
10,14,60
9,13,60
11,13,61
10,13,59
9,13,61
9,14,62
9,14,61
8,15,61
9,14,60
10,14,60
10,15,60
9,15,61
11,14,60
11,15,60
11,15,59
11,15,60
11,15,60
10,15,60
12,14,60
13,13,59
12,13,60
11,14,60
10,14,60
10,14,61
10,14,60
10,14,60
10,13,60
9,13,61
10,13,61
10,13,60
10,13,60
10,13,60
11,12,60
10,13,61
10,12,61
10,13,60
9,13,61
10,13,61
10,13,61
10,13,61
9,13,60
10,13,61
10,13,60
11,13,60
9,13,60
10,13,60
10,13,60
9,13,61
10,13,60
8,13,61
8,14,63
7,12,64
9,11,66
5,8,68
6,-3,61
11,0,60
6,0,54
3,-1,56
14,-2,60
12,-1,59
10,5,59
6,8,62
-4,9,60
-4,12,60
-4,13,59
-11,27,74
-47,12,60
-22,-5,55
-30,-3,57
-21,1,59
-24,1,57
-29,1,59
-29,-1,51
-27,-1,56
-28,-1,56
-31,-1,55
-34,-1,53
-31,-1,55
-30,-1,55
-33,0,53
-33,0,53
-37,-4,55
-31,-1,50
-35,0,55
-35,2,51
-34,-1,52
-35,0,52
-35,-1,51
-36,-1,51
-35,-1,51
-36,0,51
-35,0,51
-35,-1,51
-35,-1,51
-37,0,51
-36,-1,51
-36,-1,51
-35,0,51
-35,0,51
-36,0,51
-34,-1,51
-34,0,52
-35,0,51
-36,0,51
-34,0,52
-35,0,52
-36,0,51
-36,0,51
-34,0,52
-35,0,52
-35,0,51
-34,0,52
-34,0,52
-35,0,51
-33,0,53
-34,0,52
-35,0,52
-33,0,52
-34,0,52
-33,0,53
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-35,0,52
-34,0,52
-34,0,52
-34,0,52
-35,0,51
-35,0,52
-34,0,52
-35,0,52
-35,0,51
-35,0,52
-35,0,51
-34,0,51
-35,0,52
-35,0,52
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-36,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-36,-1,51
-35,0,51
-35,0,51
-36,-1,51
-36,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-36,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-36,0,51
-35,0,51
-36,0,51
-36,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-35,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-35,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-35,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-34,-1,52
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-36,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-36,0,51
-35,0,51
-36,0,51
-35,0,51
-36,0,51
-35,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-36,0,51
-35,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-36,0,51
-35,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-35,0,51
-36,0,51
-36,0,51
-35,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-35,0,51
-35,0,51
-35,0,51
-35,0,51
-36,0,51
-36,0,51
-35,0,51
-36,0,51
-35,0,51
-35,0,51
-36,0,51
-36,0,51
-37,0,51
-35,0,51
-37,0,51
-36,0,51
-36,0,51
-36,0,51
-37,-1,51
-36,0,51
-36,0,50
-36,0,51
-37,0,50
-36,-1,51
-36,0,50
-36,0,51
-37,0,50
-36,-1,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-36,0,51
-39,0,49
-36,0,51
-36,0,51
-38,0,50
-37,0,50
-38,0,50
-37,0,51
-38,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-38,0,49
-37,0,49
-37,0,50
-37,0,50
-38,0,50
-37,0,50
-37,0,50
-35,0,51
-39,0,49
-37,0,50
-38,0,50
-37,0,50
-37,0,50
-38,0,49
-38,0,50
-38,0,50
-38,0,50
-38,0,50
-37,0,50
-38,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-38,0,49
-38,0,49
-38,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,1,50
-38,0,50
-38,0,50
-37,0,50
-38,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-38,0,49
-37,0,50
-37,0,50
-38,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-38,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-36,0,51
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-38,0,50
-37,0,51
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-38,0,50
-37,0,50
-37,0,50
-37,0,50
-36,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,51
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,51
-37,0,50
-37,0,51
-37,0,50
-37,0,51
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,51
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-36,0,51
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,50
-37,0,51
-36,0,51
-36,0,51
-36,0,51
-35,0,51
-36,0,51
-35,0,51
-36,0,51
-35,0,52
-37,0,50
-35,0,51
-35,0,52
-37,0,50
-32,-1,53
-32,0,53
-34,-1,52
-34,-1,52
-33,0,52
-32,0,53
-34,-1,52
-34,0,52
-34,0,52
-34,0,52
-35,0,51
-34,0,52
-34,0,52
-35,0,52
-34,0,52
-35,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-35,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-35,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-33,-1,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-35,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-35,0,52
-34,0,52
-35,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-35,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-35,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,52
-34,0,53
-34,0,52
-34,0,52
-34,0,53
-34,0,52
-31,0,54
-34,0,52
-32,0,53
-33,0,53
-32,0,53
-31,0,54
-33,0,53
-31,0,54
-31,0,54
-32,0,53
-32,0,53
-32,0,54
-32,0,54
-32,-1,53
-33,0,53
-33,0,53
-32,0,54
-32,0,53
-33,0,53
-32,0,53
-31,-1,53
-32,-1,53
-35,1,53
-32,0,54
-33,0,53
-34,1,53
-33,0,53
-34,1,52
-31,0,54
-32,0,54
-32,0,54
-32,0,53
-32,0,54
-32,0,54
-32,0,54
-32,0,54
-32,0,54
-32,0,53
-31,0,54
-32,0,53
-31,0,54
-31,0,54
-31,0,54
-32,0,54
-30,0,54
-29,1,56
-34,1,52
-31,0,54
-33,0,53
-36,0,51
-34,0,52
-33,0,53
-34,0,53
-33,0,53
-30,0,55
-29,-1,55
-32,0,54
-32,0,53
-31,0,54
-31,0,54
-32,0,54
-32,0,54
-31,0,54
-30,0,55
-32,0,54
-32,0,54
-31,0,55
-31,0,54
-31,0,54
-30,0,55
-31,0,55
-32,-1,54
-31,0,54
-31,0,54
-31,-1,55
-30,0,55
-31,0,55
-30,-1,55
-29,0,56
-27,0,57
-27,-2,57
-25,-3,58
-22,-2,61
-22,-2,63
-18,-4,65
-13,-4,66
-14,-8,64
-18,-8,62
-14,-10,61
-12,-8,62
-7,-7,62
1,-6,63
1,-7,62
4,-6,61
7,-6,61
8,-4,61
7,-5,61
8,-5,60
13,-5,58
14,-5,57
16,-5,58
15,-5,58
14,-4,60
18,-4,60
19,-3,59
18,-4,57
18,-6,58
18,-6,58
18,-6,58
17,-5,59
20,-5,59
21,-5,58
20,-4,58
22,-4,58
20,-4,59
19,-3,58
21,-4,58
20,-3,58
17,-3,58
18,-4,58
19,-4,60
18,-4,60
21,-4,59
19,-3,61
19,-3,61
19,-4,61
19,-3,61
19,-3,61
18,-3,61
18,-3,60
18,-3,59
17,-2,59
18,-2,59
17,-2,59
18,-2,60
18,-2,60
18,-1,61
18,-2,61
18,-2,61
18,-2,60
18,-2,60
18,-2,60
18,-2,60
17,-2,60
17,-2,60
16,-2,60
16,-2,59
16,-2,59
16,-1,60
16,-1,60
17,-1,60
17,-1,61
16,-1,61
17,-1,61
16,-1,61
16,-1,61
16,-1,60
15,-1,61
16,-1,60
15,-1,61
15,-1,61
16,-1,61
15,0,61
15,0,61
15,0,61
15,-1,61
15,0,61
15,0,61
15,0,61
14,0,60
15,0,61
14,0,61
15,0,61
14,0,61
14,0,61
15,0,61
14,0,61
15,0,60
15,0,61
14,0,61
15,0,61
14,0,61
14,1,62
14,1,62
14,0,62
14,1,61
14,1,61
14,1,61
14,1,62
13,0,61
14,0,62
14,0,61
14,0,61
14,0,62
14,0,62
14,-1,62
15,-1,62
14,-2,62
14,-3,62
13,-2,62
14,-1,61
13,-3,61
13,-5,60
12,-6,59
10,-7,60
11,-8,60
14,-7,61
13,-7,61
13,-8,61
16,-9,63
14,-9,64
12,-9,62
13,-10,63
9,-10,62
9,-12,61
15,-13,62
7,-14,58
7,-14,60
9,-15,61
5,-16,59
4,-17,58
4,-16,59
0,-19,56
0,-18,57
0,-18,58
0,-19,57
5,-21,58
0,-19,59
-4,-18,60
0,-18,60
2,-20,60
-1,-21,58
0,-22,58
-1,-20,58
0,-21,61
-2,-18,61
-6,-20,61
-6,-21,59
-3,-18,61
-5,-20,59
-3,-17,62
-4,-22,59
-4,-15,59
-2,-17,61
-4,-23,58
-2,-16,62
-1,-16,60
-4,-20,59
3,-19,62
1,-17,59
2,-13,60
2,-15,61
-3,-20,57
-1,-17,59
2,-14,62
0,-17,60
2,-13,61
2,-20,60
5,-27,58
9,-27,59
4,-22,59
5,-22,58
5,-22,62
-3,-19,58
-8,-20,60
-11,-20,59
-11,-24,58
-11,-23,57
-22,-25,53
-17,-24,55
-16,-25,54
-14,-25,54
-13,-25,56
-21,-25,53
-18,-25,54
-13,-24,55
