1460116896.000000, 1460116896.000000, 1460116896.000000
32.000000, 32.000000, 32.000000
-61,-14,-2
-61,-14,-2
-62,-14,-2
-62,-14,-2
-62,-14,-2
-62,-14,-2
-62,-14,-1
-61,-14,-1
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-14,-1
-61,-14,-1
-62,-14,-1
-62,-14,-2
-62,-14,-2
-62,-14,-2
-61,-14,-2
-62,-14,-1
-62,-14,-2
-62,-14,-2
-62,-14,-2
-62,-14,-2
-62,-14,-1
-62,-14,-2
-62,-14,-2
-62,-14,-1
-62,-14,-2
-62,-14,-2
-62,-14,-2
-62,-14,-2
-61,-14,-1
-61,-14,-2
-62,-14,-2
-62,-14,-2
-62,-14,-1
-62,-14,-1
-62,-14,-2
-62,-14,-2
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-14,-2
-62,-14,-1
-62,-14,-2
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-14,-2
-62,-14,-1
-62,-14,-2
-62,-13,-2
-61,-14,-1
-61,-14,-1
-62,-13,-1
-62,-14,-1
-62,-14,-1
-62,-14,-2
-62,-14,-2
-62,-14,-2
-62,-15,-2
-62,-14,-2
-62,-14,-2
-61,-14,-2
-61,-14,-1
-62,-13,0
-62,-13,0
-62,-13,0
-61,-13,0
-61,-14,0
-62,-14,-1
-63,-14,-2
-62,-14,-1
-62,-14,-1
-61,-14,-1
-61,-14,0
-61,-14,-1
-61,-14,0
-62,-13,-1
-62,-14,0
-61,-14,0
-62,-14,-1
-62,-14,0
-61,-14,-1
-62,-14,-1
-62,-14,0
-62,-14,-1
-62,-14,0
-62,-14,-1
-62,-14,-1
-62,-14,-1
-61,-14,0
-61,-14,0
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-14,0
-62,-14,-1
-62,-14,-1
-62,-13,-1
-62,-14,0
-62,-14,-1
-61,-13,-1
-62,-13,0
-62,-13,0
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-13,-2
-62,-13,-1
-62,-14,-1
-61,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-14,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-61,-13,0
-62,-13,-1
-62,-13,-1
-62,-14,-1
-62,-14,-2
-62,-14,-2
-62,-13,-1
-62,-14,-1
-62,-14,-1
-62,-13,-1
-62,-14,-1
-61,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-13,0
-62,-14,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-14,-1
-61,-14,-1
-62,-14,-1
-62,-14,-1
-62,-13,-1
-62,-14,-1
-62,-13,-1
-61,-13,0
-62,-13,-1
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-14,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-14,-1
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-14,-1
-62,-13,-1
-61,-13,-1
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-14,-1
-61,-13,-1
-61,-13,-1
-61,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-61,-13,0
-61,-13,-1
-61,-13,0
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,-1
-61,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,-1
-61,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-14,-1
-61,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,0
-61,-13,0
-62,-13,-1
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,0
-61,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,-1
-62,-13,0
-62,-13,-1
-62,-13,-1
-62,-13,0
-61,-13,-1
-61,-13,-1
-62,-13,-1
-63,-13,-1
-62,-13,-1
-61,-13,-1
-57,-13,3
-57,-13,3
-50,-13,6
-66,-16,-14
-62,-14,-28
-69,-14,-35
-60,-13,-29
-57,-14,-22
-57,-14,-21
-57,-14,-22
-58,-14,-22
-61,-14,-25
-60,-14,-25
-57,-14,-21
-60,-14,-22
-59,-14,-22
-61,-15,-23
-60,-15,-22
-57,-15,-17
-57,-15,-15
-56,-15,-14
-57,-14,-15
-59,-14,-17
-61,-15,-18
-60,-15,-18
-59,-15,-17
-59,-14,-16
-60,-15,-17
-60,-15,-17
-60,-15,-17
-60,-14,-16
-61,-15,-16
-61,-15,-14
-60,-14,-14
-60,-14,-12
-61,-14,-12
-60,-14,-11
-61,-14,-12
-61,-14,-11
-61,-15,-10
-61,-15,-10
-61,-14,-9
-61,-14,-10
-61,-14,-9
-61,-14,-9
-61,-14,-8
-61,-14,-8
-61,-14,-8
-61,-14,-8
-61,-14,-7
-62,-14,-8
-61,-14,-7
-61,-14,-7
-61,-14,-7
-62,-14,-7
-61,-14,-7
-62,-14,-7
-61,-14,-7
-61,-14,-7
-62,-14,-7
-62,-14,-7
-62,-14,-7
-61,-14,-6
-61,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-7
-61,-14,-6
-61,-14,-6
-62,-14,-6
-62,-14,-7
-62,-14,-6
-61,-14,-6
-62,-14,-6
-61,-14,-6
-62,-14,-6
-61,-14,-6
-61,-14,-6
-61,-14,-6
-61,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-6
-61,-14,-6
-62,-14,-6
-61,-14,-5
-62,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-6
-62,-14,-5
-62,-14,-6
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-61,-14,-5
-62,-14,-5
-61,-14,-5
-61,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-61,-14,-5
-62,-14,-5
-61,-14,-5
-62,-14,-5
-61,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-61,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-61,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-61,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-61,-14,-5
-61,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-61,-14,-5
-62,-14,-5
-62,-14,-6
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-61,-14,-5
-61,-14,-5
-62,-13,-5
-62,-14,-5
-62,-14,-5
-62,-14,-5
-62,-14,-4
-61,-14,-3
-61,-13,-2
-61,-13,-2
-61,-13,-2
-62,-13,-2
-62,-14,-3
-62,-14,-3
-62,-14,-3
-62,-13,-4
-61,-13,-3
-61,-13,-2
-62,-13,-3
-62,-13,-3
-62,-13,-3
-62,-13,-3
-61,-13,-3
-61,-13,-3
-62,-14,-3
-63,-14,-4
-62,-13,-4
-61,-13,-4
-61,-13,-3
-61,-13,-3
-61,-13,-3
-62,-12,-3
-62,-13,-4
-63,-13,-4
-63,-13,-4
-63,-13,-4
-63,-12,-5
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-3
-62,-11,-2
-62,-11,-2
-62,-11,-2
-61,-12,-2
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-13,-4
-63,-13,-4
-62,-13,-4
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-11,-3
-62,-11,-2
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-4
-62,-13,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-3
-62,-11,-3
-62,-11,-4
-62,-11,-3
-62,-12,-4
-62,-11,-4
-63,-11,-4
-63,-11,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-11,-4
-62,-11,-4
-62,-11,-4
-62,-11,-4
-62,-11,-3
-62,-11,-4
-62,-12,-3
-62,-12,-4
-62,-11,-3
-62,-11,-4
-62,-11,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-11,-4
-62,-12,-3
-62,-12,-4
-62,-11,-4
-62,-11,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-11,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-11,-4
-62,-11,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-11,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-11,-3
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-11,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-3
-62,-11,-4
-62,-12,-4
-62,-12,-3
-62,-11,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-4
-63,-12,-4
-62,-11,-3
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-11,-4
-62,-12,-3
-62,-12,-3
-62,-12,-4
-62,-12,-4
-62,-12,-3
-62,-12,-3
-62,-12,-4
-62,-12,-3
-62,-12,-4
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-4
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
-62,-12,-3
