681509.312560155,247320.829312154
681509.312560155,247320.829312154
681518.843736544,247327.168638036
681529.386189082,247333.206843456
681540.461452746,247339.863956974
681550.39321374,247345.449029206
681560.344171087,247350.552547858
681570.738810392,247356.34787716
681581.177147749,247362.625661251
681595.024675519,247370.914796382
681620.11097922,247392.257059048
681629.047955964,247397.84710019
681629.047955964,247397.84710019
0,0
681639.494152409,247404.45867582
681639.608460046,247401.643369447
681645.837352138,247406.417789157
681645.837352138,247406.417789157
681633.235914254,247396.329546874
681627.579366777,247392.044857545
681620.915855826,247387.746307688
681620.915855826,247387.746307688
681617.736201156,247384.607662199
681610.046489953,247378.034077471
681604.812930079,247373.199271159
681582.85560118,247357.756286724
681582.85560118,247357.756286724
681567.831983879,247348.932097703
681554.087866952,247340.440597524
681542.176422825,247333.253056279
681542.881610577,247331.409547116
681542.025591723,247330.489698066
681544.247541406,247330.038430432
681544.267108369,247330.446405871
0,0
681550.323307223,247333.142750858
681548.568765765,247332.562648926
681548.568765765,247332.562648926
681541.952617985,247330.303373166
681531.603102334,247326.714036581
681531.603102334,247326.714036581
681528.882155703,247325.916794702
681526.149130907,247325.082323758
681523.86771125,247324.365257868
681520.770933795,247323.433126032
681517.827238645,247322.354844294
681514.745848867,247321.219074152
681510.608671386,247319.957594443
681510.608671386,247319.957594443
681508.889081158,247319.581838124
681505.929228395,247318.762789586
681504.064196864,247317.977328577
681498.449529143,247315.212973812
681498.449529143,247315.212973812
681496.855447331,247313.949405883
0,0
681492.679629299,247311.834931001
681488.175779442,247309.771545779
681483.707650363,247307.856911872
681482.619193325,247307.360114642
681477.386193782,247304.304513262
681477.386193782,247304.304513262
681476.061636178,247303.58208672
681474.83828453,247302.823987383
681471.573162543,247301.315072607
681467.843588325,247299.707115692
681467.843588325,247299.707115692
681465.138518226,247298.669204378
681464.512471769,247298.419683006
681463.484910137,247298.071983047
681462.532616568,247297.743849787
681460.289958754,247296.953213006
681460.289958754,247296.953213006
681457.157178072,247295.890895366
681455.052977378,247295.102163305
681453.009165988,247294.499582813
681450.026410143,247293.513458949
681449.273472812,247293.336323982
681448.264860804,247292.525584663
681448.611587074,247292.029982343
0,0
0,0
0,0
0,0
0,0
681446.021831,247290.845407611
0,0
681442.709884005,247290.91109377
681440.472426388,247290.657966816
681438.370487536,247291.53716047
0,0
681440.903927273,247292.239123581
681437.687193381,247293.621899544
681437.777873548,247291.603146919
681441.737987915,247292.009665964
681448.124450912,247295.414662403
681463.265085281,247304.907305959
681462.66370442,247304.695187954
681462.66370442,247304.695187954
681470.084686455,247308.855710172
681461.850823861,247307.964197745
