1460119867,92.28,0.064040,33.45,59.2105255126,0.0419354820,0,681383.307797574,247267.411936929,0.0211964910959678
1460119868,92.58,0.064040,33.43,60.0000000000,0.0406451606,0,681383.307797574,247267.411936929,0.0211964910959678
1460119869,92.83,0.065320,33.41,60.0000000000,0.0406451606,0,681383.599469121,247266.341080138,0.020217612288694
1460119870,93.10,0.065320,33.41,60.0000000000,0.0406451606,0,681383.650835381,247266.267657014,0.0199917171793231
1460119871,93.32,0.065320,33.39,61.6666679382,0.0393548374,0,681383.76513764,247266.19509799,0.0196528745152667
1460119872,93.55,0.062759,33.39,61.6666679382,0.0393548374,0,681383.803153605,247266.177087848,0.0196528745152667
1460119873,93.87,0.062759,33.37,60.1282043457,0.0380645160,0,681383.742630157,247266.917540575,0.0203305598433794
1460119874,94.10,0.062759,33.34,60.1282043457,0.0380645160,0,681383.742630157,247266.917540575,0.0203305598433794
1460119875,94.40,0.066601,33.33,60.1282043457,0.0380645160,0,681383.701307437,247267.176422517,0.0204435073980648
1460119876,94.67,0.064040,33.31,61.1538467407,0.0587096738,0,681383.699272508,247267.324651319,0.0204435073980648
1460119877,94.88,0.064040,33.31,61.1538467407,0.0587096738,0,681383.710333507,247267.435995739,0.0206317533225406
1460119878,95.10,0.062759,33.31,61.1538467407,0.0587096738,0,681383.710333507,247267.435995739,0.0206317533225406
1460119879,95.53,0.064040,33.29,59.4736862182,0.0399999980,0,681383.760427929,247267.455215618,0.0201423139189037
1460119880,95.92,0.062759,33.27,59.4736862182,0.0399999980,0,681383.811285448,247267.418849696,0.0201423139189037
1460119881,96.30,0.065320,33.29,61.9230766296,0.0374193549,0,681383.811794181,247267.381792496,0.0200670155491134
1460119882,96.72,0.064040,33.27,61.9230766296,0.0374193549,0,681383.850573239,247267.308196554,0.0200670155491134
1460119883,96.98,0.064040,33.27,61.9230766296,0.0374193549,0,681383.94020982,247267.198234693,0.0200670155491134
1460119884,97.25,0.062759,33.23,63.7179489135,0.0393548374,0,681384.006198211,247266.976755591,0.0199540679944279
1460119885,97.52,0.064040,33.25,63.7179489135,0.0393548374,0,681384.160042628,247266.775014834,0.0195022777756862
1460119886,97.80,0.062759,33.23,62.4358978271,0.0399999980,0,681384.275616723,247266.609812817,0.0195022777756862
1460119887,98.08,0.064040,33.23,62.4358978271,0.0399999980,0,681384.365507691,247266.481322363,0.0188245924475735
1460119888,98.33,0.064040,33.18,62.4358978271,0.0399999980,0,681384.459214189,247266.074902908,0.0186739957079929
1460119889,98.62,0.062759,33.18,60.5128211975,0.0425806474,0,681384.459214189,247266.074902908,0.0186739957079929
1460119890,98.95,0.064040,33.18,60.5128211975,0.0425806474,0,681384.524948243,247265.871952413,0.018448100598622
1460119891,99.28,0.062759,33.16,60.5128211975,0.0425806474,0,681384.791060032,247265.745881465,0.0178080644554045
1460119892,99.60,0.064040,33.16,59.4736862182,0.0387096767,0,681385.610245547,247265.683000538,0.016640939723655
1460119893,99.90,0.061478,33.15,59.4736862182,0.0387096767,0,681385.610245547,247265.683000538,0.016640939723655
1460119894,100.22,0.062759,33.16,59.7368431091,0.0393548374,0,681385.725565331,247265.536327151,0.0160762019502278
1460119895,100.48,0.062759,33.13,59.7368431091,0.0393548374,0,681385.729126544,247265.276926752,0.0156620609163812
1460119896,100.83,0.062759,33.11,59.7368431091,0.0393548374,0,681386.105979466,247265.337697277,0.0151349723278491
1460119897,101.27,0.062759,33.13,59.4736862182,0.0393548374,0,681386.246473672,247265.191369549,0.0142690410752607
1460119898,101.70,0.062759,33.11,59.4736862182,0.0393548374,0,681386.43604482,247265.138376126,0.0142690410752607
1460119899,102.10,0.062759,33.09,59.4736862182,0.0393548374,0,681386.392564123,247264.637412627,0.0134784081924626
1460119900,102.50,0.062759,33.09,63.8461532592,0.0412903213,0,681386.392564123,247264.637412627,0.0134784081924626
1460119901,102.92,0.062759,33.09,63.8461532592,0.0412903213,0,681386.64583443,247264.529697537,0.0128760212341403
1460119902,103.30,0.042266,33.05,60.7692298889,0.0380645160,0,681386.463131376,247264.082418757,0.0124995293851888
1460119903,103.57,0.051232,33.07,60.7692298889,0.0380645160,0,681387.069606554,247263.923957006,0.011784194872181
1460119904,103.93,0.053793,33.05,60.7692298889,0.0380645160,0,681387.069606554,247263.923957006,0.011784194872181
1460119905,104.30,0.055074,33.05,59.2105255126,0.0399999980,0,681387.035406211,247263.664038128,0.0116712473174956
1460119906,104.35,0.053793,33.00,59.2105255126,0.0399999980,0,681387.416583643,247263.40982254,0.0114453522081247
1460119907,104.30,0.055074,32.99,59.2105255126,0.0399999980,0,681387.416583643,247263.40982254,0.0114453522081247
1460119908,103.98,0.057636,33.00,60.0000000000,0.0387096767,0,681386.77196961,247262.678220161,0.0117465456872859
1460119909,103.67,0.056355,33.00,60.0000000000,0.0387096767,0,681386.77196961,247262.678220161,0.0117465456872859
1460119910,103.28,0.055074,32.99,61.1538467407,0.0399999980,0,681385.661628701,247261.94022336,0.0127254244945597
1460119911,102.92,0.056355,32.97,61.1538467407,0.0399999980,0,681385.661628701,247261.94022336,0.0127254244945597
1460119912,102.63,0.055074,32.95,61.1538467407,0.0399999980,0,681385.374412246,247261.769491025,0.0127630736794548
1460119913,102.35,0.056355,32.95,59.4736862182,0.0393548374,0,681384.550015674,247261.294869768,0.0141184443356801
1460119914,102.08,0.057636,32.95,59.4736862182,0.0393548374,0,681383.214630611,247260.442591051,0.0149090772184782
1460119915,101.90,0.056355,32.93,59.4736862182,0.0393548374,0,681381.640596826,247259.549971946,0.0159632543955423
1460119916,101.62,0.052512,32.91,59.7368431091,0.0393548374,0,681380.330385384,247258.698039513,0.0170174315726065
1460119917,101.12,0.053793,32.91,59.7368431091,0.0393548374,0,681379.594861556,247258.169042837,0.0170927299423967
1460119918,100.60,0.049951,32.89,60.6410255432,0.0387096767,0,681379.421184049,247257.98133749,0.0170550807575016
1460119919,100.27,0.052512,32.89,60.6410255432,0.0387096767,0,681378.708799686,247257.600915345,0.0173186250517676
1460119920,99.78,0.052512,32.89,60.6410255432,0.0387096767,0,681378.683625251,247257.600569727,0.0173186250517676
1460119921,99.23,0.049951,32.87,59.4736862182,0.0387096767,0,681378.683625251,247257.600569727,0.0173186250517676
1460119922,98.68,0.052512,32.87,59.4736862182,0.0387096767,0,681378.533087337,247257.561438823,0.017657467715824
1460119923,98.12,0.051232,32.87,59.4736862182,0.0387096767,0,681378.469896899,247257.579103381,0.017657467715824
1460119924,97.53,0.052512,32.84,60.2564086914,0.0374193549,0,681378.469133851,247257.63468918,0.017657467715824
1460119925,97.02,0.053793,32.87,60.2564086914,0.0374193549,0,681378.543639758,247257.709840431,0.017657467715824
1460119926,96.48,0.065320,32.83,60.6410255432,0.0387096767,0,681378.717062951,247257.916074351,0.0176951169007191
1460119927,95.92,0.065320,32.83,60.6410255432,0.0387096767,0,681378.904599453,247258.011309487,0.017657467715824
1460119928,95.38,0.061478,32.81,60.6410255432,0.0387096767,0,681379.116547328,247258.162476048,0.017657467715824
1460119929,94.80,0.060197,32.81,59.7368431091,0.0367741942,0,681379.191816276,247258.182041507,0.0173186250517676
1460119930,94.18,0.061478,32.81,59.7368431091,0.0367741942,0,681379.252717544,247258.331134355,0.0176198185309288
1460119931,93.70,0.060197,32.79,59.7368431091,0.0367741942,0,681379.505479278,247258.260476162,0.0173939234215579
1460119932,93.17,0.060197,32.79,60.6410255432,0.0387096767,0,681378.816488935,247258.010099823,0.0180339595647754
1460119933,92.55,0.061478,32.77,60.6410255432,0.0387096767,0,681379.214701543,247258.349144525,0.0176198185309288
1460119934,91.92,0.058916,32.79,61.6666679382,0.0716129016,0,681379.588248381,247258.650786434,0.0175821693460337
1460119935,91.25,0.060197,32.77,61.6666679382,0.0716129016,0,681380.261344786,247259.141861849,0.017168028312187
1460119936,90.57,0.061478,32.79,61.6666679382,0.0716129016,0,681380.534448165,247259.423592722,0.0170174315726065
1460119937,89.95,0.058916,32.79,61.2820510864,0.0419354820,0,681380.534448165,247259.423592722,0.0170174315726065
1460119938,89.33,0.058916,32.75,61.2820510864,0.0419354820,0,681380.920836437,247259.706878927,0.0169421332028162
1460119939,88.52,0.058916,32.75,61.2820510864,0.0367741942,0,681380.920836437,247259.706878927,0.0169421332028162
1460119940,87.97,0.060197,32.75,61.2820510864,0.0367741942,0,681381.020262356,247259.800904437,0.0169421332028162
1460119941,87.37,0.061478,32.75,61.2820510864,0.0367741942,0,681381.034884429,247259.652848451,0.0169421332028162
1460119942,86.82,0.061478,32.73,60.3846168518,0.0399999980,0,681381.047217285,247259.671549865,0.0169421332028162
1460119943,86.33,0.060197,32.73,60.3846168518,0.0399999980,0,681381.124266711,247259.56141515,0.016640939723655
1460119944,85.80,0.061478,32.71,60.3846168518,0.0399999980,0,681381.222420839,247259.748083661,0.0167538872783404
1460119945,85.25,0.060197,32.71,59.7368431091,0.0387096767,0,681381.320320602,247259.953280774,0.0168668348330259
1460119946,84.75,0.061478,32.68,59.7368431091,0.0387096767,0,681381.385037175,247259.824444647,0.0165279921689695
1460119947,84.23,0.062759,32.68,64.8717956542,0.0374193549,0,681381.562529953,247259.734221054,0.0165279921689695
1460119948,83.78,0.062759,32.68,64.8717956542,0.0374193549,0,681381.844281483,247259.385979592,0.0159632543955423
1460119949,83.33,0.060197,32.66,64.8717956542,0.0374193549,0,681381.844281483,247259.385979592,0.0159632543955423
1460119950,82.98,0.060197,32.68,61.9230766296,0.0432258081,0,681382.033598413,247259.351514629,0.0155867625465909
1460119951,82.75,0.057636,32.68,61.9230766296,0.0432258081,0,681382.173075212,247259.279301206,0.0152102706976394
1460119952,82.42,0.061478,32.66,61.9230766296,0.0432258081,0,681382.173075212,247259.279301206,0.0152102706976394
1460119953,82.18,0.061478,32.68,58.9473686218,0.0393548374,0,681382.184899342,247259.335059822,0.01536086743722
1460119954,82.00,0.060197,32.65,58.9473686218,0.0393548374,0,681382.26296624,247259.150810721,0.0152102706976394
1460119955,82.03,0.060197,32.65,61.0256423950,0.0399999980,0,681382.492842805,247258.913049625,0.014607883739317
1460119956,82.05,0.061478,32.65,61.0256423950,0.0399999980,0,681382.492842805,247258.913049625,0.014607883739317
1460119957,82.07,0.060197,32.65,61.0256423950,0.0399999980,0,681382.661055125,247258.581781451,0.0144196378148413
1460119958,82.08,0.061478,32.63,60.8974342346,0.0380645160,0,681382.685720831,247258.619184284,0.0143066902601559
1460119959,82.22,0.062759,32.63,60.8974342346,0.0380645160,0,681382.971287931,247257.993013881,0.0143066902601559
1460119960,82.33,0.062759,32.65,60.8974342346,0.0380645160,0,681383.404471622,247256.70171491,0.016640939723655
1460119961,82.48,0.064040,32.63,60.8974342346,0.0380645160,0,681383.62099801,247256.519366838,0.0171303791272919
1460119962,82.60,0.062759,32.63,60.8974342346,0.0380645160,0,681383.881514137,247256.800925043,0.0167538872783404
1460119963,82.70,0.062759,32.63,60.5128211975,0.0399999980,0,681383.930082449,247256.93131652,0.0164903429840744
1460119964,82.73,0.062759,32.61,60.5128211975,0.0399999980,0,681383.930082449,247256.93131652,0.0164903429840744
1460119965,82.77,0.060197,32.61,60.5128211975,0.0399999980,0,681383.994036011,247256.858066222,0.0167538872783404
1460119966,83.10,0.061478,32.61,61.5384597778,0.0399999980,0,681384.116092699,247257.13772342,0.0165279921689695
1460119967,83.55,0.062759,32.61,61.5384597778,0.0399999980,0,681384.27489356,247257.492013478,0.0160009035804375
1460119968,84.27,0.061478,32.61,61.5384597778,0.0399999980,0,681384.27489356,247257.492013478,0.0160009035804375
1460119969,85.02,0.060197,32.59,61.7948722839,0.0406451606,0,681384.296506849,247257.751759515,0.0158126576559617
1460119970,85.73,0.060197,32.59,61.7948722839,0.0406451606,0,681384.258490829,247257.769769653,0.0156620609163812
1460119971,86.43,0.061478,32.61,61.7948722839,0.0393548374,0,681384.572916895,247257.792618777,0.015887956025752
1460119972,87.05,0.061478,32.59,61.7948722839,0.0393548374,0,681384.747357354,247257.924738476,0.015887956025752
1460119973,87.65,0.062759,32.57,61.7948722839,0.0393548374,0,681384.934130653,247258.075559601,0.0156620609163812
1460119974,88.22,0.062759,32.57,58.6842117309,0.0367741942,0,681385.321790662,247258.266203096,0.01536086743722
1460119975,88.73,0.062759,32.55,58.6842117309,0.0367741942,0,681385.568701928,247258.621702952,0.0151349723278491
1460119976,89.27,0.064040,32.57,58.6842117309,0.0367741942,0,681385.905504275,247258.848712391,0.014607883739317
1460119977,89.78,0.062759,32.57,57.8947372436,0.0690322589,0,681386.143135121,247258.963167652,0.014607883739317
1460119978,90.30,0.060197,32.55,57.8947372436,0.0690322589,0,681386.269261643,247258.9463673,0.0147208312940025
1460119979,90.68,0.061478,32.55,59.7368431091,0.0458064508,0,681386.266717905,247259.131653296,0.0141184443356801
1460119980,91.22,0.062759,32.55,59.7368431091,0.0458064508,0,681386.088970662,247259.240405348,0.0142313918903656
1460119981,91.73,0.062759,32.53,59.7368431091,0.0458064508,0,681386.986346923,247259.901349771,0.0129136704190354
1460119982,92.23,0.061478,32.55,59.4736862182,0.0535483884,0,681388.278251,247260.25266583,0.0121983359060276
1460119983,92.62,0.062759,32.53,59.4736862182,0.0535483884,0,681388.278251,247260.25266583,0.0121983359060276
1460119984,93.03,0.062759,32.53,59.4736862182,0.0535483884,0,681388.602597785,247259.552899786,0.014344339445051
1460119985,93.40,0.064040,32.53,62.3076934814,0.1664515972,0,681388.756951309,247259.314101953,0.0146455329242122
1460119986,93.75,0.062759,32.50,62.3076934814,0.1664515972,0,681388.912067992,247259.019718324,0.01536086743722
1460119987,94.12,0.062759,32.50,60.1282043457,0.0935483837,0,681388.837816613,247258.926038344,0.015097323142954
1460119988,94.43,0.062759,32.53,60.1282043457,0.0935483837,0,681389.115498489,247258.874254821,0.01536086743722
1460119989,94.80,0.061478,32.50,60.1282043457,0.0935483837,0,681389.178688947,247258.856590377,0.0155867625465909
1460119990,95.17,0.062759,32.50,60.1282043457,0.0819354820,0,681389.290447582,247258.969317455,0.0155867625465909
1460119991,95.42,0.062759,32.50,60.1282043457,0.0819354820,0,681389.702518671,247259.215892698,0.0159256052106472
1460119992,95.72,0.062759,32.49,60.0000000000,0.0412903213,0,681390.266145064,247259.427484769,0.0165279921689695
1460119993,96.03,0.061478,32.49,60.0000000000,0.0412903213,0,681390.85990141,247260.195453382,0.0163020970595987
1460119994,96.37,0.062759,32.49,60.0000000000,0.0412903213,0,681391.764776389,247261.227143356,0.0159632543955423
1460119995,96.72,0.062759,32.50,65.1190490722,0.0399999980,0,681392.512122792,247261.811900185,0.0153232182523248
1460119996,97.07,0.064040,32.47,65.1190490722,0.0399999980,0,681393.648654891,247262.476129553,0.0146455329242122
1460119997,97.38,0.062759,32.49,65.1190490722,0.0399999980,0,681394.170703233,247262.965132469,0.0135913557471481
1460119998,97.72,0.064040,32.49,59.2105255126,0.0419354820,0,681394.858420364,247263.308153594,0.0131395655284063
1460119999,98.02,0.062759,32.50,59.2105255126,0.0419354820,0,681395.757575861,247263.839399157,0.011520650577915
1460120000,98.03,0.064040,32.49,60.5128211975,0.0387096767,0,681397.145596863,247264.525614707,0.00911110274462558
1460120001,98.08,0.061478,32.49,60.5128211975,0.0387096767,0,0,0,-1
1460120002,98.10,0.062759,32.47,60.5128211975,0.0387096767,0,0,0,-1
1460120003,98.08,0.064040,32.47,62.5641021728,0.0387096767,0,681397.931333827,247265.981907792,0.00737924023944882
1460120004,98.07,0.069163,32.47,62.5641021728,0.0387096767,0,681397.931333827,247265.981907792,0.00737924023944882
1460120005,98.07,0.064040,32.47,62.5641021728,0.0387096767,0,681397.626188113,247266.200102601,0.00722864349986823
1460120006,98.00,0.064040,32.49,60.0000000000,0.0632258033,0,681404.450951585,247271.612535915,0.00621211550769926
1460120007,97.80,0.062759,32.49,60.0000000000,0.0632258033,0,681410.362945476,247276.567670753,0.00899815518994014
1460120008,97.53,0.062759,32.49,60.2564086914,0.0387096767,0,681415.355438985,247280.639173694,0.0104288242159557
1460120009,97.33,0.065320,32.49,60.2564086914,0.0387096767,0,681421.256099953,247285.501503639,0.00768043371860999
1460120010,97.07,0.062759,32.49,60.2564086914,0.0387096767,0,681421.256099953,247285.501503639,0.00768043371860999
1460120011,96.65,0.066601,32.49,60.3846168518,0.0374193549,0,681423.492267447,247287.681943473,0.00820752230714205
1460120012,96.33,0.065320,32.49,60.3846168518,0.0374193549,0,681425.634215282,247290.30586019,0.0101652799216897
1460120013,95.93,0.064040,32.49,60.3846168518,0.0374193549,0,681427.942593614,247292.728210979,0.0114077030232295
1460120014,95.53,0.062759,32.47,60.2564086914,0.0412903213,0,681431.239106882,247296.535512606,0.0148714280335831
1460120015,94.92,0.064040,32.47,60.2564086914,0.0412903213,0,0,0,-1
1460120016,94.32,0.064040,32.49,62.4358978271,0.0387096767,0,0,0,-1
1460120017,93.73,0.064040,32.50,62.4358978271,0.0387096767,0,0,0,-1
1460120018,93.23,0.062759,32.49,62.4358978271,0.0387096767,0,681444.520175204,247297.514861341,0.0483415534053688
1460120019,92.57,0.061478,32.49,61.6666679382,0.0399999980,0,681458.332382546,247301.985573357,0.0546289672828583
1460120020,91.90,0.062759,32.47,61.6666679382,0.0399999980,0,681477.903756263,247306.035112694,0.0262038326870223
1460120021,91.30,0.061478,32.47,61.6666679382,0.0399999980,0,681480.443876831,247308.998100767,0.0177704152705094
1460120022,90.70,0.064040,32.50,60.2564086914,0.0367741942,0,681489.20686251,247311.694526926,0.00956289296336734
1460120023,90.18,0.062759,32.47,60.2564086914,0.0367741942,0,681509.312560155,247320.829312154,0.0212341402808629
1460120024,89.62,0.062759,32.49,62.8205108642,0.0393548374,0,681509.312560155,247320.829312154,0.0212341402808629
1460120025,89.05,0.065320,32.50,62.8205108642,0.0393548374,0,681518.843736544,247327.168638036,-1
1460120026,88.42,0.064040,32.49,62.8205108642,0.0393548374,0,681529.386189082,247333.206843456,-1
1460120027,87.83,0.062759,32.49,62.8205108642,0.0380645160,0,681540.461452746,247339.863956974,-1
1460120028,87.07,0.064040,32.49,62.8205108642,0.0380645160,0,681550.39321374,247345.449029206,-1
1460120029,86.28,0.065320,32.47,62.8205108642,0.0380645160,0,681560.344171087,247350.552547858,-1
1460120030,85.65,0.115271,32.53,60.1282043457,0.0606451606,0,681570.738810392,247356.34787716,-1
1460120031,84.97,0.158818,32.53,60.1282043457,0.0606451606,0,681581.177147749,247362.625661251,-1
1460120032,84.28,0.131921,32.55,61.1538467407,0.0393548374,0,681595.024675519,247370.914796382,-1
1460120033,83.62,0.121675,32.55,61.1538467407,0.0393548374,0,681620.11097922,247392.257059048,-1
1460120034,82.87,0.079409,32.55,61.1538467407,0.0393548374,0,681629.047955964,247397.84710019,-1
1460120035,82.12,0.074286,32.53,61.1538467407,0.0399999980,0,681629.047955964,247397.84710019,-1
1460120036,81.40,0.064040,32.53,61.1538467407,0.0399999980,0,0,0,-1
1460120037,80.73,0.088375,32.49,61.1538467407,0.0399999980,0,681639.494152409,247404.45867582,-1
1460120038,80.10,0.071724,32.50,60.6410255432,0.0445161294,0,681639.608460046,247401.643369447,-1
1460120039,79.52,0.069163,32.50,60.6410255432,0.0445161294,0,681645.837352138,247406.417789157,-1
1460120040,78.87,0.062759,32.49,62.0512809753,0.0374193549,0,681645.837352138,247406.417789157,-1
1460120041,78.25,0.062759,32.49,62.0512809753,0.0374193549,0,681633.235914254,247396.329546874,-1
1460120042,77.67,0.065320,32.45,62.0512809753,0.0374193549,0,681627.579366777,247392.044857545,-1
1460120043,77.20,0.061478,32.47,60.8974342346,0.0399999980,0,681620.915855826,247387.746307688,-1
1460120044,76.70,0.061478,32.45,60.8974342346,0.0399999980,0,681620.915855826,247387.746307688,-1
1460120045,76.53,0.062759,32.45,61.5384597778,0.0380645160,0,681617.736201156,247384.607662199,-1
1460120046,76.38,0.064040,32.47,61.5384597778,0.0380645160,0,681610.046489953,247378.034077471,-1
1460120047,76.22,0.067882,32.45,61.5384597778,0.0380645160,0,681604.812930079,247373.199271159,-1
1460120048,76.08,0.071724,32.45,60.0000000000,0.0393548374,0,681582.85560118,247357.756286724,-1
1460120049,75.95,0.075567,32.43,60.0000000000,0.0393548374,0,681582.85560118,247357.756286724,-1
1460120050,75.80,0.067882,32.43,60.0000000000,0.0393548374,0,681567.831983879,247348.932097703,-1
1460120051,75.65,0.066601,32.41,60.2564086914,0.0380645160,0,681554.087866952,247340.440597524,-1
1460120052,75.48,0.064040,32.43,60.2564086914,0.0380645160,0,681542.176422825,247333.253056279,-1
1460120053,75.30,0.061478,32.39,61.0256423950,0.0406451606,0,681542.881610577,247331.409547116,-1
1460120054,75.15,0.058916,32.37,61.0256423950,0.0406451606,0,681542.025591723,247330.489698066,-1
1460120055,74.95,0.061478,32.34,61.0256423950,0.0406451606,0,681544.247541406,247330.038430432,-1
1460120056,74.82,0.057636,32.37,61.5384597778,0.0412903213,0,681544.267108369,247330.446405871,-1
1460120057,74.63,0.071724,32.34,61.5384597778,0.0412903213,0,0,0,-1
1460120058,74.42,0.066601,32.34,61.5384597778,0.0412903213,0,681550.323307223,247333.142750858,-1
1460120059,74.23,0.064040,32.33,60.3846168518,0.0374193549,0,681548.568765765,247332.562648926,-1
1460120060,74.08,0.060197,32.33,60.3846168518,0.0374193549,0,681548.568765765,247332.562648926,-1
1460120061,73.95,0.064040,32.33,61.6666679382,0.0367741942,0,681541.952617985,247330.303373166,-1
1460120062,73.78,0.064040,32.29,61.6666679382,0.0367741942,0,681531.603102334,247326.714036581,-1
1460120063,73.62,0.070443,32.31,61.6666679382,0.0367741942,0,681531.603102334,247326.714036581,-1
1460120064,73.62,0.067882,32.31,60.1282043457,0.0432258081,0,681528.882155703,247325.916794702,-1
1460120065,73.60,0.069163,32.27,60.1282043457,0.0432258081,0,681526.149130907,247325.082323758,-1
1460120066,73.60,0.067882,32.29,60.1282043457,0.0432258081,0,681523.86771125,247324.365257868,-1
1460120067,73.72,0.066601,32.27,60.0000000000,0.0387096767,0,681520.770933795,247323.433126032,-1
1460120068,73.82,0.066601,32.27,60.0000000000,0.0387096767,0,681517.827238645,247322.354844294,-1
1460120069,73.93,0.057636,32.27,58.6842117309,0.0399999980,0,681514.745848867,247321.219074152,-1
1460120070,74.03,0.048670,32.25,58.6842117309,0.0399999980,0,681510.608671386,247319.957594443,-1
1460120071,74.15,0.051232,32.25,58.6842117309,0.0399999980,0,681510.608671386,247319.957594443,-1
1460120072,74.27,0.057636,32.23,60.3846168518,0.0387096767,0,681508.889081158,247319.581838124,0.0201046647340085
1460120073,74.40,0.060197,32.23,60.3846168518,0.0387096767,0,681505.929228395,247318.762789586,0.0181469071194609
1460120074,74.48,0.058916,32.23,60.3846168518,0.0387096767,0,681504.064196864,247317.977328577,0.01792101201009
1460120075,74.60,0.047389,32.23,64.1025619506,0.0393548374,0,681498.449529143,247315.212973812,0.0185986973382026
1460120076,74.72,0.055074,32.25,64.1025619506,0.0393548374,0,681498.449529143,247315.212973812,0.0185986973382026
1460120077,74.80,0.057636,32.21,60.8974342346,0.0574193525,0,681496.855447331,247313.949405883,0.0186363465230978
1460120078,74.80,0.061478,32.23,60.8974342346,0.0574193525,0,0,0,-1
1460120079,74.85,0.062759,32.21,60.8974342346,0.0574193525,0,681492.679629299,247311.834931001,0.0122736342758179
1460120080,74.92,0.062759,32.18,60.3846168518,0.0393548374,0,681488.175779442,247309.771545779,0.00967584051805278
1460120081,74.90,0.051232,32.21,60.3846168518,0.0393548374,0,681483.707650363,247307.856911872,0.0148714280335831
1460120082,74.88,0.039704,32.18,60.3846168518,0.0393548374,0,681482.619193325,247307.360114642,0.0158503068408569
1460120083,74.82,0.052512,32.16,61.0256423950,0.0419354820,0,681477.386193782,247304.304513262,0.0332442302624148
1460120084,74.87,0.047389,32.16,61.0256423950,0.0419354820,0,681477.386193782,247304.304513262,0.0332442302624148
1460120085,74.90,0.053793,32.15,60.6410255432,0.0374193549,0,681476.061636178,247303.58208672,0.039192801475848
1460120086,74.97,0.047389,32.13,60.6410255432,0.0374193549,0,681474.83828453,247302.823987383,0.0465343925304017
1460120087,74.97,0.057636,32.09,60.6410255432,0.0374193549,0,681471.573162543,247301.315072607,0.0581679906630021
