1460116896.000000, IBI
22.657287,0.796911
23.391696,0.734409
24.157356,0.765660
24.891764,0.734409
25.579296,0.687531
26.313704,0.734409
27.079365,0.765660
31.313933,0.828163
32.063968,0.750034
32.907756,0.843789
33.907802,1.000046
39.329925,0.921917
40.267468,0.937543
41.033128,0.765660
41.955045,0.921917
42.876963,0.921917
43.673874,0.796911
44.580166,0.906291
45.611463,1.031297
46.470877,0.859414
47.361543,0.890666
59.221461,0.859414
60.159004,0.937543
61.112172,0.953169
61.924710,0.812537
62.831001,0.906291
63.690415,0.859414
64.596707,0.906291
65.362367,0.765660
91.332306,0.843789
92.207346,0.875040
93.238643,1.031297
118.427296,0.937543
134.506157,0.796911
135.459325,0.953169
154.694581,0.828163
155.475867,0.781286
160.679230,0.953169
161.616773,0.937543
162.632444,1.015671
163.444981,0.812537
164.382524,0.937543
165.179436,0.796911
169.148367,0.859414
169.960905,0.812537
170.789068,0.828163
171.757862,0.968794
172.679779,0.921917
173.476691,0.796911
174.476736,1.000046
180.023865,1.000046
180.805151,0.781286
181.711442,0.906291
182.648985,0.937543
183.711534,1.062549
184.680328,0.968794
197.430912,0.671906
217.072436,0.953169
217.916225,0.843789
218.697510,0.781286
219.478796,0.781286
220.431965,0.953169
221.463262,1.031297
226.150977,0.781286
226.916637,0.765660
235.292020,0.828163
236.338943,1.046923
285.763080,0.875040
286.888132,1.125051
319.858391,1.031297
323.639814,0.828163
324.499228,0.859414
325.389894,0.890666
326.171180,0.781286
326.983717,0.812537
327.843132,0.859414
328.655669,0.812537
329.436954,0.781286
330.311995,0.875040
374.048371,0.765660
456.911539,0.734409
457.802205,0.890666
458.770999,0.968794
459.646039,0.875040
507.179465,0.953169
507.929500,0.750034
517.617443,0.937543
521.695755,0.781286
522.555169,0.859414
537.493353,0.906291
538.305890,0.812537
539.196556,0.890666
540.071596,0.875040
546.087496,0.781286
547.087542,1.000046
551.040848,0.843789
551.775257,0.734409
552.603420,0.828163
553.462834,0.859414
554.244120,0.781286
555.056657,0.812537
555.837943,0.781286
628.341261,0.781286
629.060044,0.718783
629.903833,0.843789
630.825750,0.921917
631.888299,1.062549
636.560388,0.828163
637.451053,0.890666
638.154211,0.703157
639.013625,0.859414
663.155355,1.078174
663.999144,0.843789
665.030441,1.031297
705.501043,0.765660
706.422961,0.921917
707.172995,0.750034
708.141789,0.968794
711.751329,0.562526
715.532753,0.718783
716.345290,0.812537
717.204704,0.859414
718.110996,0.906291
722.736207,0.843789
723.501867,0.765660
724.376907,0.875040
732.158514,0.781286
733.080431,0.921917
736.783725,0.781286
737.658765,0.875040
738.440051,0.781286
739.268214,0.828163
756.206489,0.859414
757.112781,0.906291
758.050324,0.937543
773.019759,0.906291
866.242776,0.890666
867.180319,0.937543
871.149251,0.734409
872.102420,0.953169
872.914957,0.812537
873.789997,0.875040
874.758791,0.968794
875.790088,1.031297
876.727631,0.937543
877.649549,0.921917
878.665220,1.015671
879.680892,1.015671
880.509054,0.828163
881.352843,0.843789
882.212257,0.859414
882.899789,0.687531
883.649823,0.750034
884.306103,0.656280
890.603266,0.937543
891.603312,1.000046
892.618984,1.015671
893.634655,1.015671
894.634701,1.000046
895.462864,0.828163
896.306653,0.843789
897.150441,0.843789
898.072358,0.921917
898.994276,0.921917
899.822438,0.828163
900.619350,0.796911
901.525641,0.906291
902.447559,0.921917
903.306973,0.859414
904.291393,0.984420
905.228936,0.937543
906.088350,0.859414
906.979016,0.890666
907.838430,0.859414
923.401643,0.859414
931.870780,0.937543
932.948955,1.078174
933.964626,1.015671
935.074052,1.109426
945.215141,0.921917
946.137058,0.921917
946.933970,0.796911
958.575128,0.562526
968.528708,0.812537
1007.671125,0.953169
1013.140126,1.015671
1019.124774,0.843789
1020.187323,1.062549
1021.265497,1.078174
1025.343809,0.906291
1026.156346,0.812537
1027.015761,0.859414
1032.094118,0.921917
1033.016035,0.921917
1034.047333,1.031297
1035.000501,0.953169
1035.953670,0.953169
1036.891213,0.937543
1037.906884,1.015671
1038.828801,0.921917
1039.766344,0.937543
1040.688262,0.921917
1041.547676,0.859414
1042.297710,0.750034
1043.110247,0.812537
1043.922785,0.812537
1044.672819,0.750034
1045.422853,0.750034
1046.251016,0.828163
1047.063553,0.812537
1047.860465,0.796911
1048.688628,0.828163
1049.579293,0.890666
1050.454334,0.875040
1051.313748,0.859414
1052.204414,0.890666
1053.173208,0.968794
1054.110751,0.937543
1054.938914,0.828163
1055.923334,0.984420
1056.829625,0.906291
1057.642163,0.812537
1058.439074,0.796911
1059.235986,0.796911
1060.048523,0.812537
1060.845434,0.796911
1061.673597,0.828163
1062.611140,0.937543
1063.517431,0.906291
1064.408097,0.890666
1065.376892,0.968794
1066.455066,1.078174
1067.376983,0.921917
1068.267649,0.890666
1069.236443,0.968794
1070.064606,0.828163
1070.830266,0.765660
1071.689681,0.859414
1072.549095,0.859414
1073.314755,0.765660
1074.158544,0.843789
1089.331113,0.734409
1090.299907,0.968794
1091.253076,0.953169
1092.268748,1.015671
1093.034408,0.765660
1093.831319,0.796911
1094.659482,0.828163
1095.565773,0.906291
1096.425188,0.859414
1097.237725,0.812537
1098.112765,0.875040
1099.034682,0.921917
1099.956599,0.921917
1100.769137,0.812537
1101.737931,0.968794
1102.706725,0.968794
1103.566140,0.859414
1104.519308,0.953169
1105.534980,1.015671
1106.363143,0.828163
1107.222557,0.859414
1108.097597,0.875040
1108.894509,0.796911
1109.722672,0.828163
1110.535209,0.812537
1111.425874,0.890666
1112.457172,1.031297
1113.441592,0.984420
1114.379135,0.937543
1115.316678,0.937543
1116.457355,1.140677
1117.566781,1.109426
1118.426195,0.859414
1119.363738,0.937543
1120.395035,1.031297
1121.410707,1.015671
1122.410752,1.000046
1123.410798,1.000046
1124.473347,1.062549
1125.457767,0.984420
1126.473438,1.015671
1127.504735,1.031297
1128.442278,0.937543
1129.442324,1.000046
1130.473621,1.031297
1131.395539,0.921917
1132.426836,1.031297
1133.473759,1.046923
1134.380050,0.906291
1135.395722,1.015671
1136.427019,1.031297
1137.380188,0.953169
1178.585199,0.765660
1268.808079,0.609403
1275.261499,0.937543
1275.980282,0.718783
1276.902199,0.921917
1277.808491,0.906291
1278.636653,0.828163
1279.542945,0.906291
1285.043197,0.890666
1285.824482,0.781286
1286.762025,0.937543
1287.683943,0.921917
1288.574608,0.890666
1289.480900,0.906291
1290.309063,0.828163
1291.215354,0.906291
1292.012266,0.796911
1292.809177,0.796911
1293.715469,0.906291
1294.731140,1.015671
1295.684309,0.953169
1296.793735,1.109426
1307.106707,0.921917
1308.122378,1.015671
1309.044295,0.921917
1309.872458,0.828163
1310.747498,0.875040
1311.622538,0.875040
1312.497578,0.875040
1313.356993,0.859414
1314.325787,0.968794
1315.310207,0.984420
1316.185247,0.875040
1317.091539,0.906291
1317.841573,0.750034
1318.779116,0.937543
1319.747910,0.968794
1320.701079,0.953169
1321.544868,0.843789
1322.544913,1.000046
1323.451205,0.906291
1334.873603,0.718783
1335.592386,0.718783
1403.501744,0.703157
1404.142398,0.640654
1404.908058,0.765660
1405.658092,0.750034
1406.329998,0.671906
1407.111284,0.781286
1407.923821,0.812537
1408.736358,0.812537
1409.486393,0.750034
1410.220801,0.734409
1411.064590,0.843789
1411.783373,0.718783
1412.595910,0.812537
1413.392822,0.796911
