1460121826.0000,71.55,11.34,0.000000,33.21,63.9743576049,0.0600000000,18.343,34.169,1533.4,6,681418.6655,247339.3758,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121827.0000,71.37,-6.29,0.003842,33.23,60.5128211975,0.0870967769,18.366,34.138,1596.5,6,681418.4929,247339.1140,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121828.0000,71.22,-1.32,0.002562,33.18,60.5128211975,0.0870967769,18.366,34.106,1635.9,6,681418.2393,247339.2402,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121829.0000,71.18,-8.27,0.003842,33.21,60.5128211975,0.0870967769,18.295,34.099,1659.5,6,681418.3665,247339.1493,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121830.0000,71.08,-8.41,0.002562,33.18,62.4358978271,0.0374193549,18.152,34.085,1635.9,6,681418.5629,247338.5960,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121831.0000,70.98,19.82,0.002562,33.18,62.4358978271,0.0374193549,18.152,34.118,1651.6,6,681417.1830,247340.9862,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121832.0000,70.85,5.72,0.001281,33.16,62.4358978271,0.0374193549,18.176,34.153,1643.8,6,681415.6877,247344.4497,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121833.0000,70.72,-4.69,0.002562,33.16,61.2820510864,0.0458064508,18.200,34.156,1635.9,6,681415.6877,247344.4497,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121834.0000,70.53,11.53,0.002562,33.15,61.2820510864,0.0458064508,18.224,34.158,1643.8,6,681415.1263,247345.9061,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121835.0000,70.28,14.34,0.003842,33.21,58.4210510253,0.0399999980,18.247,34.160,1643.8,6,681414.5930,247347.1589,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121836.0000,70.03,-22.31,0.002562,33.16,58.4210510253,0.0399999980,18.271,34.097,1643.8,6,681413.7444,247348.4445,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121837.0000,69.82,7.45,0.007685,33.18,58.4210510253,0.0399999980,18.271,34.097,1667.4,6,681412.8371,247350.3409,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121838.0000,69.57,-133.88,0.008965,33.16,60.8974342346,0.0606451606,18.271,34.097,1667.4,6,681412.3828,247351.3354,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121839.0000,69.52,-48.92,0.002562,33.15,60.8974342346,0.0606451606,18.295,34.033,1659.5,6,681410.6521,247354.5176,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121840.0000,69.43,-38.71,0.002562,33.13,60.8974342346,0.0606451606,18.271,34.031,1691.1,6,681410.6521,247354.5176,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121841.0000,69.25,10.72,0.008965,33.11,60.8974342346,0.0967741870,18.271,33.998,1809.3,6,681409.7587,247356.3215,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121842.0000,68.93,-116.42,0.010246,33.09,60.8974342346,0.0967741870,18.224,33.961,1635.9,6,681408.9751,247357.4597,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121843.0000,68.67,50.68,0.002562,33.07,61.1538467407,0.0380645160,18.200,33.992,1628.0,6,681407.5641,247359.3677,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121844.0000,68.55,-180.08,0.000000,33.13,61.1538467407,0.0380645160,18.200,34.024,1691.1,6,681404.9881,247363.5947,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121845.0000,68.40,42.10,0.008965,33.21,61.1538467407,0.0380645160,18.176,34.022,1738.4,6,681404.9881,247363.5947,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121846.0000,68.37,-67.73,0.002562,33.18,60.2564086914,0.0380645160,18.176,34.022,1754.1,6,681404.1031,247364.7871,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121847.0000,68.48,185.28,0.008965,33.18,60.2564086914,0.0380645160,18.176,34.022,1754.1,6,681402.9314,247365.7718,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121848.0000,68.62,-165.96,0.016650,33.16,60.2564086914,0.0380645160,18.176,33.956,1746.3,6,681402.0229,247366.8342,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121849.0000,68.73,-111.49,0.001281,33.18,60.3846168518,0.0374193549,18.152,33.954,1722.6,6,681401.5604,247367.5135,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121850.0000,68.85,-34.28,0.005123,33.18,60.3846168518,0.0374193549,18.152,33.954,1754.1,6,681400.8616,247368.8938,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121851.0000,68.95,9.91,0.006404,33.16,60.3846168518,0.0503225803,18.105,33.950,1801.4,6,681400.3280,247370.1652,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121852.0000,69.02,-67.97,0.008965,33.29,60.3846168518,0.0503225803,18.105,33.950,1801.4,6,681399.7836,247371.3067,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121853.0000,69.07,168.68,0.003842,33.31,60.3846168518,0.0503225803,18.105,33.950,1817.2,6,681398.7069,247372.7004,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121854.0000,69.07,75.29,0.007685,33.33,62.0512809753,0.0374193549,18.105,33.950,1817.2,6,681397.6449,247373.9460,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121855.0000,69.07,38.41,0.008965,33.33,62.0512809753,0.0374193549,18.129,33.952,1762.0,6,681396.6489,247374.9701,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121856.0000,69.08,-375.43,0.005123,33.33,60.7692298889,0.0451612901,18.105,33.950,1793.6,9,681395.8422,247375.9597,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121857.0000,69.30,932.39,0.008965,33.33,60.7692298889,0.0451612901,18.105,33.950,1817.2,9,681394.7072,247377.0190,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121858.0000,69.55,-1.57,0.003842,33.33,60.7692298889,0.0451612901,18.081,33.948,1825.1,9,681393.8866,247378.1011,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121859.0000,69.78,95.13,0.003842,33.33,59.7368431091,0.1212903261,18.081,33.948,1872.4,9,681393.2936,247379.1123,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121860.0000,70.17,-15.25,0.006404,33.33,59.7368431091,0.1212903261,18.057,33.913,1951.2,9,681392.5377,247380.0656,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121861.0000,70.52,-25.72,0.007685,33.31,59.7368431091,0.1212903261,18.033,33.910,2164.1,9,681391.9082,247380.9835,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121862.0000,70.85,93.39,0.007685,33.33,58.1578941345,0.0354838705,18.033,33.877,2108.9,9,681391.2287,247381.8823,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121863.0000,71.20,-20.08,0.006404,33.31,58.1578941345,0.0354838705,18.033,33.877,2140.4,9,681390.8676,247382.5074,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121864.0000,71.52,75.35,0.007685,33.31,56.8421058654,0.0425806474,18.010,33.875,1935.5,9,681390.4078,247382.9829,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121865.0000,71.93,71.83,0.007685,33.29,56.8421058654,0.0425806474,17.986,33.873,1943.3,9,681390.4078,247382.9829,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121866.0000,72.28,7.08,0.010246,33.31,56.8421058654,0.0425806474,17.986,33.873,1951.2,9,681390.2941,247383.0184,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121867.0000,72.67,39.43,0.011527,33.31,58.1578941345,0.0929032230,17.986,33.873,2053.7,9,681390.1551,247383.0536,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121868.0000,73.05,-330.63,0.012808,33.33,58.1578941345,0.0929032230,17.986,33.840,2069.5,9,681390.1150,247383.2198,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121869.0000,73.42,111.52,0.011527,33.31,58.1578941345,0.0929032230,17.962,33.805,2093.1,9,681390.0231,247383.4965,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121870.0000,73.82,-241.27,0.007685,33.31,55.2631568908,0.0909677410,17.891,33.831,1998.5,9,681390.0231,247383.4965,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121871.0000,74.20,-74.62,0.010246,33.29,55.2631568908,0.0909677410,17.867,33.862,2022.2,9,681390.0719,247383.6084,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121872.0000,74.58,-4.16,0.012808,33.29,54.3750000000,0.0406451606,17.843,33.925,1896.0,9,681389.9433,247383.8105,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121873.0000,74.97,81.34,0.008965,33.27,54.3750000000,0.0406451606,17.843,33.958,2361.2,9,681389.8025,247383.9753,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121874.0000,75.27,27.90,0.015369,33.29,54.3750000000,0.0406451606,17.843,33.991,2203.5,9,681389.5988,247384.1393,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121875.0000,75.52,36.24,0.012808,33.31,55.0000000000,0.0374193549,17.843,33.991,1967.0,9,681389.3816,247384.3773,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121876.0000,75.80,111.93,0.008965,33.33,55.0000000000,0.0374193549,17.843,34.056,2069.5,9,681389.3040,247384.5245,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121877.0000,76.08,168.87,0.012808,33.31,55.0000000000,0.0374193549,17.796,34.085,2140.4,9,681388.9352,247384.7974,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121878.0000,76.37,61.64,0.011527,33.31,55.7894744873,0.0380645160,17.796,34.117,2085.3,9,681388.9352,247384.7974,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121879.0000,76.65,23.30,0.008965,33.31,55.7894744873,0.0380645160,17.748,34.179,2093.1,9,681388.8080,247384.8883,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121880.0000,76.90,101.05,0.012808,33.31,55.0000000000,0.0354838705,17.653,34.235,2140.4,9,681388.4661,247385.0318,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121881.0000,77.03,20.99,0.008965,33.31,55.0000000000,0.0354838705,17.605,34.329,1959.1,9,681388.4661,247385.0318,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121882.0000,77.20,-127.27,0.008965,33.33,55.0000000000,0.0354838705,17.415,34.409,1919.7,9,681388.2607,247385.3255,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121883.0000,77.37,257.88,0.014089,33.31,56.0526313781,0.0387096767,17.391,34.505,2140.4,9,681388.0414,247385.7117,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121884.0000,77.50,322.27,0.012808,33.31,56.0526313781,0.0387096767,17.249,34.622,2085.3,9,681387.8981,247386.0618,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121885.0000,77.62,-308.49,0.012808,33.27,56.0526313781,0.0387096767,17.177,34.778,2116.8,9,681387.6672,247386.3737,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121886.0000,77.70,27.35,0.014089,33.31,56.0526313781,0.0387096767,17.082,34.900,2250.8,9,681387.3746,247386.5921,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121887.0000,77.83,-9.25,0.012808,33.31,56.0526313781,0.0387096767,17.034,35.091,2298.1,9,681387.1558,247386.9412,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121888.0000,77.98,-10.42,0.016650,33.29,56.5789489746,0.0374193549,17.034,35.221,2258.7,9,681386.7457,247387.4730,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121889.0000,78.13,19.33,0.017931,33.31,56.5789489746,0.0374193549,17.011,35.382,2408.5,9,681386.7457,247387.4730,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121890.0000,78.35,287.83,0.010246,33.31,56.5789489746,0.0374193549,16.987,35.542,2487.3,9,681386.5286,247387.6924,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121891.0000,78.57,-224.50,0.012808,33.29,55.0000000000,0.0567741918,16.987,35.640,2408.5,9,681386.2492,247387.8739,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121892.0000,78.83,-161.26,0.008965,33.27,55.0000000000,0.0567741918,16.915,35.763,2353.3,9,681386.0332,247388.0192,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121893.0000,79.15,-175.96,0.017931,33.27,55.0000000000,0.0567741918,16.844,35.919,2581.9,9,681385.8685,247388.0910,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121894.0000,79.52,18.58,0.016650,33.23,54.3750000000,0.0387096767,16.796,36.044,2447.9,9,681385.7794,247388.1639,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121895.0000,79.82,19.01,0.020493,33.27,54.3750000000,0.0387096767,16.749,36.169,2660.8,9,681385.5644,247388.2351,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121896.0000,80.17,7.86,0.019212,33.27,53.1250000000,0.0380645160,16.701,36.294,2652.9,9,681385.5644,247388.2351,,1,1.0,-2.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,1.0,1.0
1460121897.0000,80.53,0.87,0.019212,33.25,53.1250000000,0.0380645160,16.701,36.424,2692.3,4,681385.3486,247388.3619,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121898.0000,80.90,-1.34,0.019212,33.27,53.1250000000,0.0380645160,16.749,36.558,2999.8,4,681385.3486,247388.3619,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121899.0000,81.07,4.96,0.021773,33.29,59.2105255126,0.0703225803,16.773,36.561,2897.3,4,681385.3101,247388.4169,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121900.0000,81.55,-6.38,0.020493,33.27,59.2105255126,0.0703225803,16.749,36.623,3133.8,4,681384.4951,247389.0914,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121901.0000,82.00,5.50,0.023054,33.25,59.2105255126,0.0703225803,16.725,36.686,2881.5,4,681384.4951,247389.0914,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121902.0000,82.33,-4.65,0.023054,33.29,58.1578941345,0.0380645160,16.725,36.751,2676.5,4,681383.8810,247389.8058,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121903.0000,82.55,0.53,0.019212,33.27,58.1578941345,0.0380645160,16.749,36.850,2873.6,4,681383.3795,247390.5772,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121904.0000,82.58,7.07,0.021773,33.29,58.9473686218,0.0419354820,16.654,36.938,2850.0,4,681382.8296,247391.1998,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121905.0000,82.72,1.75,0.020493,33.27,58.9473686218,0.0419354820,16.630,36.968,2960.4,4,681382.1860,247392.2287,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121906.0000,82.83,-8.73,0.020493,33.29,58.9473686218,0.0419354820,16.654,37.035,2968.2,4,681381.7602,247392.9827,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121907.0000,82.95,6.75,0.023054,33.27,56.8421058654,0.0406451606,16.630,37.097,3015.5,4,681381.3934,247393.1074,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121908.0000,83.03,3.55,0.021773,33.29,56.8421058654,0.0406451606,16.630,37.130,3007.7,4,681380.9694,247393.7317,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121909.0000,83.10,0.94,0.021773,33.27,55.0000000000,0.0464516115,16.582,37.190,3228.4,4,681380.6288,247393.7826,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121910.0000,83.17,17.78,0.024335,33.31,55.0000000000,0.0464516115,16.606,37.257,3102.3,4,681379.4774,247395.1196,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121911.0000,83.22,-24.97,0.028177,33.29,55.0000000000,0.0464516115,16.558,37.316,3338.8,4,681379.4774,247395.1196,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121912.0000,83.33,-8.70,0.024335,33.29,62.6923065185,0.0393548374,16.511,37.344,3047.1,4,681378.6508,247395.7198,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121913.0000,83.50,-88.30,0.028177,33.29,62.6923065185,0.0393548374,16.415,37.367,2810.6,4,681378.0000,247396.3595,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121914.0000,83.75,-108.96,0.026897,33.29,62.6923065185,0.0393548374,16.415,37.431,2960.4,4,681377.4367,247397.0375,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121915.0000,84.03,221.52,0.026897,33.31,60.0000000000,0.1251612901,16.415,37.528,2818.4,4,681377.0743,247398.6818,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121916.0000,84.33,-5.95,0.028177,33.29,60.0000000000,0.1251612901,16.368,37.556,2976.1,4,681375.9981,247400.0385,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121917.0000,84.47,49.78,0.029458,33.31,63.7179489135,0.0412903213,16.368,37.652,2936.7,4,681373.9978,247401.7715,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121918.0000,84.57,98.90,0.028177,33.31,63.7179489135,0.0412903213,16.415,37.690,2463.7,4,681373.9978,247401.7715,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121919.0000,84.67,30.62,0.029458,33.31,63.7179489135,0.0412903213,16.463,37.727,2581.9,4,681373.0675,247402.5927,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121920.0000,84.58,79.37,0.028177,33.31,62.9487190246,0.0393548374,16.487,37.762,2747.5,4,681372.6158,247403.4019,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121921.0000,84.52,4.22,0.032020,33.33,62.9487190246,0.0393548374,16.487,37.762,2637.1,4,681371.7341,247404.3535,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121922.0000,84.47,28.70,0.029458,33.33,62.9487190246,0.0393548374,16.487,37.762,2645.0,4,681371.0175,247405.1961,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1460121923.0000,84.35,70.11,0.028177,33.34,61.4102554321,0.0625806427,16.463,37.759,2660.8,4,681370.0285,247406.6281,,2,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
