1457966185.000000, IBI
25.391787,1.046923
43.408237,1.296934
48.892863,1.140677
50.002289,1.109426
51.174217,1.171929
52.283643,1.109426
111.442601,1.140677
126.021394,1.312560
127.287076,1.265683
128.584011,1.296934
129.834068,1.250057
131.256008,1.421940
132.552943,1.296934
133.849877,1.296934
135.146811,1.296934
136.474997,1.328186
137.740680,1.265683
139.053240,1.312560
140.381426,1.328186
141.662735,1.281309
142.959669,1.296934
144.194100,1.234432
145.366029,1.171929
146.662963,1.296934
147.928646,1.265683
149.225581,1.296934
150.444386,1.218806
151.741321,1.296934
153.022629,1.281309
154.257061,1.234432
155.585247,1.328186
156.725924,1.140677
157.897853,1.171929
159.163536,1.265683
295.857292,0.625029
315.076922,0.890666
315.905085,0.828163
316.623868,0.718783
334.062166,0.734409
334.843452,0.781286
335.562235,0.718783
336.249767,0.687531
344.750156,0.515649
345.218927,0.468771
352.031739,0.781286
352.813025,0.781286
366.313643,0.765660
367.141806,0.828163
378.173561,0.687531
395.268093,0.937543
396.252513,0.984420
397.440068,1.187554
398.424488,0.984420
407.643660,1.062549
408.612454,0.968794
409.534371,0.921917
410.487540,0.953169
411.393831,0.906291
412.347000,0.953169
413.347046,1.000046
414.472097,1.125051
415.628400,1.156303
940.371170,0.640654
940.980573,0.609403
941.621227,0.640654
942.371261,0.750034
945.543282,0.640654
995.576822,0.578151
1005.061631,0.515649
1005.749162,0.687531
1049.891808,0.578151
1050.532462,0.640654
1051.141865,0.609403
1053.626354,0.593777
1054.204505,0.578151
1054.751405,0.546900
1055.470188,0.718783
1055.970211,0.500023
1072.299083,0.593777
1072.986615,0.687531
1080.283824,0.640654
1080.893227,0.609403
1081.487004,0.593777
1082.018278,0.531274
1289.184011,0.546900
1342.936472,0.578151
1343.624003,0.687531
1344.295909,0.671906
1344.874060,0.578151
1345.483463,0.609403
